"報告年度:2023","議題:氣候相關議題管理"
"=""1584""","精剛","本公司由董事會擔任風險管理最高責任單位，並由董事會指派高階經理人帶領風險管理 小組執行；氣候相關風險與機會亦由永續經營委員會負責研析氣候變遷對營運活動造成 之衝擊，透過跨部門討論與鑑別氣候相關風險與機會，由相關部門主管評估氣候風險與 機會發生之可能性及時間、對公司之影響程度，以利風險管理小組可以進行風險辨識及 分類，具體分析氣候變遷對公司潛在之營運與財務衝擊，進一步鑑別可能遭遇之風險與 機會後，彙整其因應計劃與作法，並定期追蹤公司氣候風險因應狀況與目標之達成情形； 至少每年一次向董事會彙總報告年度氣候治理工作執行成果","針對相關之氣候風險與機會，進一步推動低碳節能措施、溫室氣體盤查、並設定用水量 之目標等；中長期計畫中，逐步尋求各項產品耗能減量的機會並投入低碳生產技術之研 發，長期亦規劃使用情境分析評估氣候變遷之主要財務影響。","上述已辨識出之氣候變遷風險與機會，本公司逐步規劃其因應措施，並綜合考量氣候風 險與機會發生之可能性及時間、對公司之影響程度等因子考量，逐一分析對公司潛在之 營運與財務衝擊。","本公司辨識之氣候變遷風險與機會，係由相關部門主管考量公司目前營運狀 況及可運用資源，針對顯著風險項目，量身打造具體可行且有效之氣候變遷風險管理方 針，相關辨識、評估及管理流程將接軌納入企業風險管理流程中。","","","","預計2025年將進一步導入溫室氣體外部查證作業，完成本廠2024溫室氣體查證。並根據盤查結果擬定可行之減量計畫，以期達成低碳生產目標。"
"=""1586""","和勤","1.本公司設置永續發展委員會，由總經理擔任主任委員，其下設4個功能工作小組，針對氣候議題每年訂立年度計劃，由管理部負責推動執行。 2.本公司由管理部負責定期每季度向董事會報告溫室氣體盤查之時程規劃與執行進度。","本公司關注氣候變遷議題對未來公司營運的影響，每年底由永續發展委員會各功能小組討論，做出氣候變遷對公司財務、業務的風險評估，並依據時程及對公司營運的影響程度制定行動計劃，除了盤查外亦規劃減量目標，並隨時溝通討論適時調整。","本公司廠區地理位置臨近溪床、海岸，故對於極端氣候的風險皆持續關注追蹤，將高溫、乾旱、暴雨、強颱等列入極端氣候議題，制定改善計劃及遭遇極端氣候時之SOP，亦透過收集國內外氣候資訊，掌握氣候動態，落實管理。","本公司將氣候風險、低碳化、智慧化納入日常營運討論項目，並定期對董事會報告，由永續發展委員會推動及執行公司之氣候風險管理。","","","",""
"=""1591""","駿吉-KY","本公司永續相關事務及氣候相關議題由總管理處統籌規劃，並將永續及氣候變遷相關議題推展至各部門，再由各部門依權責推動永續實務之評估、氣候風險與機會的鑑別、風險議題的行動、規劃與實踐。","本公司目前尚在收集各種永續與氣候變遷相關之國際活動或組織所關切的重點以及評估準則，依組織營運類型篩選出與產業相關氣候風險與機會議題，了解各風險與機會之定義，再由各部門鑑別出主要短、中長期影響期程。","本公司目前尚在收集依據發生可能性及財務衝擊等級評量標準後評估出風險指數，待風險和機會之等級確認後，再分別針對各項風險及機會議題討論相關因應對策。","本公司目前尚在收集相關氣候之風險資訊，並針對相關資訊進行策略與財務影響評估。","","","",""
"=""1593""","祺驊","本公司永續相關事務及氣候相關議題，將規劃由總經理室統籌管理，並協助將永續及氣候變遷相關議題推展至各部門，再由各部門依權責推動永續實務之評估、氣候風險與機會的鑑別、風險議題的行動、規劃與實踐。","將啟動 ESG 永續相關之議題，預期能有更明確達到所述相關氣候議題，對於本公司之影響程度及對應議題相關風險之風險辨識、情境分析評估及管理目標與策略規劃，以期能強化董事會與管理階層，對於氣候相關風險的監督與氣候議題，可能帶來轉型機會的預測。","本公司依據極端氣候變遷及轉型風險，評估災害可能對營運生產成本的影響，及因應氣候環境而訂定的政策法令額外增加成本的支出，提早了解其影響範圍及制定解決方案。","本公司之風險管理，將由總經理室依風險類型，授權給各功能單位主管日常執行風險管理措施，並強調全員全面風險控管，確實執行內部控制制度相關規範，以有效執行風險管理。針對氣候風險，本公司將組成專案小組，深入討論氣候變遷下相關的風險，評估各項風險對本公司營運的潛在影響、衝擊程度及發生可能性。","","","",""
"=""1595""","川寶","本公司董事會尚未成立「永續發展委員會」，擬依主管機關規定時程辦理。","不適用","不適用","不適用","","","",""
"=""1599""","宏佳騰","董事會為公司氣候風險管理之最高單位，負責核定相關風險管理辦法、追蹤氣候相關風險管理執行情形，確保氣候變遷管理機制有效運作。 管理階層定期進行氣候變遷風險與機會的評估與分析、規劃與執行因應方案，並定期報告執行成果與績效。","在氣候方面雨季跟旱季變成極端，極遄氣候造成部份地區產生特高溫現象，經評估短期對公司尚無明顯有重大性影響。中長期可能會造成缺水、缺電，不適合工作環境增加，包括高溫、地震、颱風等，針對可能或實務上生產所受影響，採取相對因應方法。在財務面，透過各項保險來降低氣候風險。","極端氣候導致：營運中斷或員工交通受阻，資本投入增加、資產損失提高；供應鏈運輸中斷，間接營運成本提高；影響自身營運，產能下降使收入減少。 轉型行動低碳原物料取得成本增加：直接成本增加，致使獲利下降。","董事會通過「風險管理政策與程序」包含氣候相關風險，依循前述隨時關注氣候相關議掄及鑑別可能造成的影響。持續關注對本公司營運造成衝擊之氣候風險，包含國際法規規範、極端氣候發生情形等，做滾動式調整相關機制，以利預先採取因應措施。","","","",""
"=""1742""","台蠟","	董事會長期關注氣候變遷議題，若有重大投資，得將氣候變遷議題納入考量。 	管理階層持續關注氣候變遷所帶來之影響，並加強向員工宣導節能節水。 ","	短期風險如公司缺乏相關因應極端氣候及永續發展之相關人才，無法針對目前政策及法規給予即時的應變，如國內外溫室氣體減量要求、碳稅徵收與相關法令、客戶改變供應商選擇準則等，上述因素可能導致台蠟公司營運成本上升及管理費用增加。 	中期風險如未來法規與政策的不確定性、產品與服務的強制性法規、被其他提供更低碳產品與服務之廠商取代、原物料成本上升等。 	長期風險如極端氣候造成養殖魚類不易養殖或供貨不穩、再生能源法要求淨零碳排成本大幅上升及ESG評比影響投資人或銀行投資意願，使台蠟公司籌資難度增加等。 ","極端氣候將造成野生或養殖魚類生長不易，漁獲量不穩甚至減少，使進貨成本上升，以及公司空調成本增加、設備維護頻率及成本增加、淹水或頻繁颱風停止上班使公司生產力下降等。 轉型行動包含開發多元供應商，維護供應商關係將使成本增加，將舊有設備進行汰換使公司增加資本支出等，但轉型成功將可為公司帶來長期獲利及企業永續發展。 ","氣候變遷為台蠟公司勢必面臨的問題之一，未來將由董事會設立並指派該單位以TCFD架構負責氣候風險之辨識並管理推動相關因應措施。","","","",""
"=""1777""","生泰","「永續發展委員會」為公司內部負責推動永續發展之兼職單位，亦為氣候變遷管理的最高組織，由總經理擔任主任委員及總召集人，合成部副總經理擔任總幹事，負責擬訂本公司永續發展政策或相關管理方針及推動計畫。各部門主管及成員執掌各項推動事項或議題之聯繫溝通與執行，每年彙整當年度永續發展執行成果資料，至少一年一次向董事會提報執行情形。","《風險》 1、潛在碳風險直接或間接增加公司營運成本。 2、 規範契約容量達800千瓦以上之用戶須設置10%以上之太陽能光電系統，增加公司營運成本風險。 3、 地勢較低處淹水，生產受影響，導致財務損失，營運成本增加。 4、 高溫日數增加及不下雨造成缺水及限水、用電量增加，成本與碳排放量上升，影響製程用水調配，生產受到衝擊，營運成本增加。  《機會》 1、 瞭解國內外環保法規變動及節能減碳趨勢。 2、 提升天災抵禦能力。 3、 節約用電、節省成本。  《策略》 1、 公司規劃於2023年起依據「ISO 14064-1」溫室氣體盤查標準進行溫室氣體排放量定期盤查與查證，再依盤查結果建立相關減碳措施，以降低公司營運衝擊。 2、 優先採購符合節能標章之產品，選用高效率設備，降低公司營運對環境之衝擊。 3、 公司較低窪地點，設置防水閘門，降低營運中斷機率及可能損失，持續關注強降雨、高溫乾旱及供電警報。 4、 配合調整公司環保作為，提升員工環保觀念，定期教育及宣導，提升員工節水節電觀念，並以商業保險方式轉嫁可能造成的損失。 5、 持續執行年度內部稽核計畫，對於各項應遵循環境法規之合規情形進行作業流程稽查，以確保關鍵風險已妥善管理及內部控制制度能有效運作。  《目標》 1、本公司以各部門所產生的溫室氣體排放量作為主要的量化評估關鍵指標，原以2022年為基準，因112年度上流式厭氣污泥床(UASB)逸散量量化方法之改變，其變動造成之排放量已超出顯著性門檻，為保有報告之一致性，故重新設定112年定為本公司盤查基準年，相關盤查及量化作業符合ISO 14064-1：2018溫室氣體盤查標準。未來仍持續執行類別1、類別2、類別3、類別4並取得ISO 14064-1查證聲明。 2、 公司實行綠色設計，研發過程力求製程安全，避免使用危害性原料，萬一無法避免，則選擇危害性較低之原料，並持續進行製程改善，減少廢水、廢棄物數量。 3、 推動節省能源，善用資源，廢棄物予以減量、回收或再利用，妥善處理製程廢水、廢氣，做好污染防治。 4、 短期目標遵守台南市淨零永續城市管理自治條例，於用電量達800千瓦時10%使用綠能，並依氣候變遷因應法為目標；中、長期目標為2050年前營運據點溫室氣體淨零排放為零。 ","1、氣候變遷可能導致能源和原材料的價格波動，將增加生產成本。 2、未來實施碳稅政策，公司將被課徵碳稅。 3、公司的設施或資產遭受氣候事件的破壞，可能導致資產價值下降或需要增加或修復設施設備。 4、供應鏈中斷、產品產生交貨延遲或無法交貨，可能使客戶轉單致需求量減少營收下降。 5、為了因應氣候變化所帶來的風險，公司可能額外需要增加資本支出，未來對現金流量和資本項目將產生排擠影響整體計劃。","1、公司設置跨部門之風險與機會管理工作小組負責評估作業，列出公司可能面臨的氣候風險與機會，彙整“風險與機會評估表”及“風險與機會管理對策表”，確認各部門/單位之風險與機會流程與評值等級，制定風險與機會評估報告，由品質/環安衛管理代表審查，呈總經理核准及評估可接受風險等級，進行不可接受風險等級裁示，提供所需必要資源。 2、對董事會進行報告依“風險與機會評估表”評估結果，將相對應之管理措施/制度化文件建立於“風險與機會管理對策表”。當風險項目最終評估為高度風險（High risk）時，負責單位須進行管理方案擬定與執行改善。","1、氣候變遷可能導致能源和原材料的價格波動，將增加生產成本；公司目前溫室氣體排放大約8899.3926公噸，依政府法令規範，未來若課徵碳稅，將造成營業成本增加。 2、未來實施碳稅政策，本公司目前今年溫室氣體排放約8899.3926噸的碳排放量，每噸稅金額為300元(預計金額)，預計被課徵碳稅為2,669,818元/年。 3、公司的設施或資產遭受氣候事件的破壞，可能導致資產價值下降或需要增加或修復設施設備。 4、供應鏈中斷、產品產生交貨延遲或無法交貨，可能使客戶轉單致需求量減少營收下降。 5、為了因應氣候變化所帶來的風險，公司可能額外需要增加資本支出，未來對現金流量和資本項目將產生排擠影響整體計劃。	","","",""
"=""1781""","合世","積極進行監督。","以於董事會提出導入日程，並積極著手進行。","目前對公司財務並未有明顯影響。","公司已著手進行評估。","","","",""
"=""1784""","訊聯","(1)董事會 關注氣候議題，推動並監督其下功能性委員會運作成效，依企業社會責任實務守則執行，由永續發展工作小組每年度至少一次向董事會報告當期重要資訊與執行情形，包含節能減碳執行成效、溫室氣體排放管理、氣候衝擊評估與永續目標達成進度。 本公司於110年03月19日董事會通過修訂「公司治理守則」作為本公司實行公司治理事項之依據，並於年報、公開資訊觀測站及本公司網站揭露公司治理守則及實際執行情形。 (2)管理階層 永續發展工作小組是氣候變遷管理的最高單位，統籌規畫與訂定公司因應氣候變遷與提升綠色能源的行動計畫，執行相關氣候風險管控方案與對策。由執行長或總經理督導公司永續發展政策及年度目標執行情形，分設各功能組別推動「環境永續、員工照護、社會參與、客戶關懷、公司治理」各面向業務，定期報告各項工作進度及實施成效，永續發展執行成果每年至少一次提報董事會。此外，本公司將規畫高階經理人薪酬與ESG績效連結，訂定指標促使決策融合環境或社會等層面，有助公司達成永續發展目標。 ","本公司基於企業對於環境保護責任，持續注意氣候變化及極端天氣可能造成環境的改變，與對企業現在及未來存在的潛在風險與機會，將預計訂定並落實危機處理準則與規範，以強化組織營運，並建置防災應變能力，目的就是防禦氣候變遷所帶來的自然災害衝擊，並達到營運無中斷之目標。 (期間) →     (氣候風險)→            ( 潛在可能影響)→	                                      (氣候機會) 長期→        氣溫上升→	             用電量增加、成本及碳排量上升→	制定節能減碳計畫 短、中期→    水供應不穩→	     營運成本增加→	                                        水資源管理 短、中期 →   颱風、水災→	     財務損失	→                                                    提升天災抵禦能力 長期→	     客戶行為轉變→        營收下降→	                                                 建立數位經濟服務  採取氣候相關議題之因應措施 長期→節能減碳對策→(1)從空調系統、電力照明及其它設備之用電量三大面向執行節電方案，並定期檢視老舊耗能設備進行汰換。  (2)發展低碳節能環保技術與材料。 短、中期→水資源管理政策→(1)推廣執行節約用水、在生活用水上加裝3M省水閥，節約民生用水量，並透過中央監控設備控管辦公環境溫度，以減少設備用水，做好省水的基礎。  (2)透過智慧運算技術降低營運管理成本。 短、中期→抵禦天災升級對策→ (1)安裝防水閘門  (2)投保財產保險  (3)定期實施防災演練  (4)備置不斷電設備、備援伺服器及異地備援等機制 長期→建立數位經濟服務→(1)建置APP線上服務  (2)推行電子數位報告  (3)發展智慧智造技術，導入電子數位化系統。  (4)增加循環經濟項目，提高產品附加價值，擴大營收基礎、優化銷售利潤。 ※影響時間範圍定義：短期3年內、中期3~5年、長期5年以上。  ","(1)極端氣候事件：若依升溫4°C分析，本公司各廠區分布位置未來面對旱災、水災、平均氣溫上升及海平面上升受影響低，而面對強烈颱風，造成財物損失機率為中低，但對財務影響等級仍為低，至於供應鏈部分設有安全庫存，故影響為中低。  (2)轉型行動：公司轉型行動包括汰換耗能重大設備等節能工程增加公司成本，但綜合考量以智慧運算技術降低營運管理成本，轉型行動影響財務等級低。 ","本公司建有完整的風險管理組織架構、政策及管理規範，風險範圍涵蓋策略風險、營運風險、法律及法遵風險，以及環境風險(含氣候風險)，考量面向包括環境保護(E，Environmental）、社會責任（S，Social）以及公司治理（G，Governance），本公司風險管理政策依永續發展重大性原則，進行重要議題之相關風險評估，並依據評估後的風險，訂定相關風險管理政策或策略，俾作為公司風險管理之最高指導原則。 本公司氣候風險管理流程主要分為四大步驟，從風險辨識、衡量、監控到報告，分述如下： 風險辨識	(1)配合規劃時程，針對業務特性每年進行氣候風險與機會的辨識。  (2)風險管理工作小組進行整體風險辨識的整合。  (3)參考國際機構氣候風險報告。 風險衡量	(1)依業務特性評估各項風險的衝擊與影響程度。  (2)衡量範疇包括衝擊路徑、衝擊時間與地域範疇、影響價值鏈位置及財務衝擊。 風險監控	(1)將產業之環境及社會風險因素納入風險等級評估機制。  (2)監管氣候風險監控指標，以控管氣候風險所造成的價值損失。 風險報告	定期向高階管理階層報告各項風險指標執行狀況。  ","","","",""
"=""1785""","光洋科","1.董事會之監督及管理： (1)定期於董事會報告進度及成果 (2)由具備永續專業的董事定期進行監督與管理 2.管理階層之監督及管理： (1)設立永續發展委員會，並由總經理擔任主任委員給予永續推動計畫與策略規劃的指導監督 (2)設立永續發展部專責單位，負責推動ESG 專案 (3)定期會議追蹤ESG 專案推動進度及成果 (4)持續關注國際趨勢及外部議題","1.短期: (1)業務面: 本公司業務包含貴金屬回收，多屬化學產線，需使用水進行作業；若政府限水或乾旱發生將可能影響日常營運，需及早因應。但若積極與客戶開發低產碳產品及自行研發其他金屬之回收技術並合作創建綠色供應鏈，導入本公司回收料至其產品，降低客戶端範疇三之碳排量。 (2)策略面: 藉由盤查貴金屬回收產品之碳足跡，確認本公司回收精煉之貴金屬碳排量遠低於原礦開採的碳排量。對於公司是很大的助力，將持續培育專責人員，建立碳足跡盤查能力。導入產品碳足跡，有效掌握產品排碳數據，並尋找改善機會點。 (3)財務面: 為提升能源使用效率，導入多項節能措施，間接成本增加。因此導入ISO 50001 能源管理系統，持續尋找節能改善機會點，以期降低營運成本。 2.中長期: (1)業務面: 若未來碳關稅相關法案(CBAM、CCA)擴大實施範圍，本公司產品受到管制，將對業務造成影響。將持續關注市場及積極開發新客戶。 (2)策略面: 針對新法規擬定趨勢資料蒐集，並盡早擬訂因應對策。促使及早建立循環經濟價值鏈，提升廢棄資源價值。 (3)財務面: 因應國家淨零目標，擴建廠內太陽能設施及逐步淘汰高耗能老舊設備，強化能源使用效率，資本支出增加。朝向符合ESG趨勢之服務，提升綠能投資效益。","(1) 乾旱： 本公司廠區皆位於台灣南部，南部地區多仰賴梅雨季及颱風降雨，因氣候變遷影響，南部夏季多次面臨缺水風險。本公司業務包含貴金屬回收，多屬化學產線，需使用水進行作業。若未來用水不足，本公司需實施多項節水措施及提升純水系統處理效率，將導致營業成本增加。 (2) 再生能源法規： 本公司三個廠區皆位於臺南市，臺南市政府訂有《臺南市低碳城市自治條例》，其中規定用電契約容量達8 百瓩以上用戶須設置契約容量10%以上再生能源。未來《臺南市低碳城市自治條例》將改為《臺南市淨零永續城市管理自治條例》，用電契約容量達8 百瓩以上用戶須設置契約容量20%以上再生能源。本公司未來須依政府要求提高再生能源設置比，將導致資本支出及間接成本增加。 (3) 新法規的不確定性： 美國清潔競爭法案（CCA）將針對高碳排產品徵收碳關稅，本公司部分客戶位於美國，若未來法案通過且擴大實施，將導致營業成本增加。此外，台灣於2023 年通過《氣候變遷因應法》，目前各項子法仍在研議中，預期主管機關後續將朝溫室氣體排放減量、能源使用效率提升、再生能源使用增加等面向規範企業，未來將導致本公司資本支出及營運成本增加。 (4) 碳費： 台灣於2023 年通過《氣候變遷因應法》，並預計分階段課徵碳費，首波以排碳大戶為主。本公司目前三個廠區排碳量皆未達2.5 萬噸，但未來隨著產量增加及法規趨嚴、徵收門檻下修，若本公司成為碳費課徵對象，將導致間接成本增加。","本公司之風險管理由總經理依風險類型，授權給各功能單位主管日常執行風險管理措施，並強調全員全面風險控管，確實執行內部控制制度相關規範，以有效執行風險管理。針對氣候風險，本公司組成專案小組，深入討論氣候變遷下相關的風險，評估各項風險對本公司營運的潛在影響、衝擊程度及發生可能性。","","","",""
