"公司代號","公司名稱","英文簡稱","申報原因","產業類別","報告書內容涵蓋期間","編製依循準則","第三方驗證單位","第三方採用標準","會計師確信驗證單位","會計師確信採用標準","永續報告書網址","永續報告書檔案","上傳日期","修正後報告書","修正後報告書上傳日期","永續報告書英文版網址","永續報告書英文版檔案","英文版上傳日期","英文版修正後報告書","英文版修正後報告書上傳日期","報告書聯絡資訊","備註"
"5515","建國","CHIEN KUO","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","建材營造","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","http://www.ckgroup.com.tw/upload/2022-06-29/2021%E5%BB%BA%E5%9C%8B%E5%B7%A5%E7%A8%8B%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8.pdf","","2022/06/29","","2022/12/29","                                                                                                                                                                                                        ","","","","2022/12/29","shang-yun_jhong@ckgroup.com.tw                                                                                          ",""
"5521","工信","KSECO","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","建材營造","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.kseco.com.tw/tc/responsibility.aspx?cid=27&cchk=A3450C32-ACF0-4D13-81C1-976EF7C59836","","2022/06/30","","","https://www.kseco.com.tw/EN/about1.aspx?cid=108&cchk=53F26F6F-42C7-48E8-9CE7-CB849A371C66                                                                                                               ","","2022/06/30","","","k2089@kseco.com.tw                                                                                                      ","無"
"5522","遠雄","Farglory","5. 股本達新臺幣一百億元以上者","建材營造","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","資誠聯合會計師事務所","","https://www.farglory-land.com.tw/esg/sustainability-report-download/","","2022/08/08","","","https://www.farglory-land.com.tw/esg/sustainability-report-download/                                                                                                                                    ","","2023/01/12","","","b1593@farglory.com.tw                                                                                                   ",""
"5531","鄉林","Shining","5. 股本達新臺幣一百億元以上者","建材營造","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","http://www.shininggroup.com","","2022/06/30","","","http://www.shininggroup.com/?lang=zh_TW#                                                                                                                                                                ","","2022/12/29","","","maggie@shininggroup.com.tw                                                                                              ","無"
"5608","四維航","S. W.","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","航運業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","http://www.swnav.com.tw/corporate-social.php","","2022/09/30","","","                                                                                                                                                                                                        ","","","","","hr@swnav.com.tw                                                                                                         ",""
"5871","中租-KY","Chailease","5. 股本達新臺幣一百億元以上者","其他","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","3. AA1000 第2類型(Type2 ) 中度保證","英國標準協會(BSI)","","https://www.chaileaseholding.com/CSR/ReportDownload","","2022/06/30","","2022/07/13","https://www.chaileaseholding.com/en/CSR/ReportDownload                                                                                                                                                  ","","2022/07/14","","","PRD@chailease.com.tw                                                                                                    ","110年中租控股永續報告書"
"5876","上海商銀","SCSB","","金融保險業","2021/01/01~2021/12/31","2. OTHERS其他依循標準：GRI準則， SASB，TCFD","會計師事務所：","1.確信準則公報第一號","勤業眾信會計師事務所","","https://www.scsb.com.tw/content/csr/csr03_a.jsp","","2022/06/23","","2022/06/23","https://www.scsb.com.tw/content/csr_en/files/csr03_a/2021report_eng.pdf                                                                                                                                 ","","2022/07/28","","","jutao@scsb.com.tw                                                                                                       ","上傳英文版報告書"
"5880","合庫金","TCFHC","4. 屬金融保險業者","金融保險業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","資誠聯合會計師事務所","","https://www.tcfhc.com.tw/sustainable-development/esg-overview/sustainable-report-download?sc_lang=zh-TW","","2022/08/24","","","https://www.tcfhc.com.tw/sustainable-development/esg-overview/sustainable-report-download?sc_lang=en                                                                                                    ","","2022/08/24","","","ESG@tcfhc.com.tw                                                                                                        ",""
"6005","群益證","CSC","4. 屬金融保險業者","金融保險業","2021/01/01~2021/12/31","2. OTHERS其他依循標準：GRI、TCFD、SASB","會計師事務所：","1.確信準則公報第一號","安永會計師事務所","","https://www.capital.com.tw/Capitalgroup/PR/activities.asp?xy=11&xt=11","","2022/09/29","","","https://www.capital.com.tw/Capitalgroup/PR/images/110%E5%B9%B4%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8-%E8%8B%B1%E6%96%87%E7%89%88.pdf                                                             ","","2023/01/07","","","sufian.h@capital.com.tw                                                                                                 ",""
"6024","群益期","CFC","4. 屬金融保險業者","金融保險業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","安侯建業聯合會計師事務所(KPMG)","","https://www.capitalfutures.com.tw/Capitalgroup/activities.asp?xy=16&xt=0","","2022/09/29","","","                                                                                                                                                                                                        ","","","","","moma.lin@futures.capital.com.tw                                                                                         ",""
"6112","邁達特","Metaage","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","資訊服務業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","Bureau Veritas Certification 台灣衛理國際品保驗證股份有限公司","","https://www.metaage.com.tw/esg/download_report","","2022/06/10","","2022/06/10","https://www.metaage.tech/esg/download_report                                                                                                                                                            ","","2022/07/20","","","yingchiayu@metaage.com.tw                                                                                               ","NA"
"6116","彩晶","Hannstar","5. 股本達新臺幣一百億元以上者","光電業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","資誠聯合會計師事務所","","https://www.hannstar.com/csr/report/","","2022/08/10","","","https://www.hannstar.com/en/csr/report/                                                                                                                                                                 ","","2022/09/26","","","rogerwu@hannstar.com                                                                                                    ",""
"6120","達運","DARWIN","5. 股本達新臺幣一百億元以上者","光電業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.darwinprecisions.com/zh-tw/responsibility.php","","2022/06/08","","2022/06/08","                                                                                                                                                                                                        ","","","","","csr@darwinprecisions.com                                                                                                ",""
"6128","上福","GPI","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電腦及週邊設備業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","台灣檢驗科技股份有限公司","","https://www.gpi.com.tw/csr-3.html","","2022/09/30","","","                                                                                                                                                                                                        ","","","","","csr@gpi.com.tw                                                                                                          ",""
"6153","嘉聯益","Career Tech.","5. 股本達新臺幣一百億元以上者","電子零組件業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","格瑞國際驗證有限公司","","http://www.careergroups.com/","","2022/06/27","","","http://www.careergroups.com/                                                                                                                                                                            ","","2022/10/19","","","csr@careergroups.com                                                                                                    ","為求資訊完整性，部分專案內容如有回溯至2020年或跨至2022年，另於報告內文中註明。"
"6166","凌華","ADLINK","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電腦及週邊設備業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.adlinktech.com/tw/CorporateSocialResponsibility","","2022/09/26","","","https://www.adlinktech.com/en/CorporateSocialResponsibility                                                                                                                                             ","","2022/09/26","","","ir@adlinktech.com                                                                                                       ",""
"6176","瑞儀","ROEC","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","光電業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","BSI英國標準協會","","http://esg.radiant.com.tw/download","","2022/07/11","","","http://esg.radiant.com.tw/download                                                                                                                                                                      ","","2022/07/11","","","csr@radiant.com.tw                                                                                                      ",""
"6177","達麗","DA-LI CO.,LTD.","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","建材營造","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","","","2022/09/29","","","                                                                                                                                                                                                        ","","","","","anny.hung@da-li.com.tw                                                                                                  ",""
"6183","關貿","TRADE-VAN","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","資訊服務業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","安永聯合會計師事務所","","https://csr.tradevan.com.tw/download/","","2022/08/05","","","https://csr.tradevan.com.tw/download/                                                                                                                                                                   ","","2022/09/06","","","CSR@tradevan.com.tw                                                                                                     ","無"
"6189","豐藝","Promate","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電子通路業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","","","2022/09/29","","2023/07/26","                                                                                                                                                                                                        ","","","","","ann_shen@promate.com.tw                                                                                                 ",""
"6191","精成科","GBM","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電子零組件業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","http://www.gbm.com.tw/zhtw/invest/csr.jsp","","2022/06/30","","","http://www.gbm.com.tw/en/invest/csr.jsp                                                                                                                                                                 ","","2022/10/13","","","webmaster@gbmgroup.com                                                                                                  ",""
"6196","帆宣","MIC","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","其他電子業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","BSI 英國標準協會台灣分公司","","https://www.micb2b.com/responsibility/report/","","2022/06/08","","2022/09/29","https://www.micb2b.com/en/responsibility/report/                                                                                                                                                        ","","2022/12/27","","","mic@micb2b.com                                                                                                          ",""
"6202","盛群","HOLTEK","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","半導體業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.holtek.com.tw/web/guest/responsibility/responsibility","","2022/09/28","","","https://www.holtek.com.tw/web/guest/responsibility/responsibility                                                                                                                                       ","","2022/12/22","","","ir@holtek.com.tw                                                                                                        ",""
"6206","飛捷","FLYTECH","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電腦及週邊設備業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.flytech.com.tw/csr.php","","2022/07/19","","","                                                                                                                                                                                                        ","","","","","katherinewang@flytech.com.tw                                                                                            ",""
"6213","聯茂","ITEQ","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電子零組件業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","台灣檢驗科技股份有限公司(SGS)","","https://www.iteq.com.tw/responsibility/%e4%bc%81%e6%a5%ad%e7%a4%be%e6%9c%83%e8%b2%ac%e4%bb%bb%e5%a0%b1%e5%91%8a%e6%9b%b8/","","2022/07/28","","","https://www.iteq.com.tw/%e4%bc%81%e6%a5%ad%e7%a4%be%e6%9c%83%e8%b2%ac%e4%bb%bb/%e4%bc%81%e6%a5%ad%e7%a4%be%e6%9c%83%e8%b2%ac%e4%bb%bb%e5%a0%b1%e5%91%8a%e6%9b%b8/?lang=en                               ","","2022/09/08","","","stock6213@iteq.com.tw                                                                                                   ",""
"6214","精誠","SYSTEX","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","資訊服務業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","SGS 台灣檢驗科技股份有限公司","","https://tw.systex.com/wp-content/uploads/sites/2/2021-SYSTEX-SR_C.pdf","","2022/07/26","","","https://tw.systex.com/wp-content/uploads/sites/2/2021-SYSTEX-SR_en.pdf                                                                                                                                  ","","2022/09/28","","","csr@systex.com                                                                                                          ","無"
"6215","和椿","Aurotek","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","其他電子業","2021/01/01~2021/12/31","2. OTHERS其他依循標準：GRI準則、SASB準則","無","無資料","N/A","","https://www.aurotek.com.tw/about-us/csr.aspx","","2022/09/27","","","                                                                                                                                                                                                        ","","","","","markchiang@aurotek.com;fclu@aurotek.com                                                                                 ",""
"6239","力成","PTI","5. 股本達新臺幣一百億元以上者","半導體業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","4. AA1000 第2類型(Type2 ) 高度保證","英國標準協會(BSI)","","https://www.pti.com.tw/zh/csr/interactive/download","","2022/06/29","","","https://www.pti.com.tw/zh/csr/interactive/download                                                                                                                                                      ","","2022/07/28","","","csr@pti.com.tw                                                                                                          ","本報告書採雙軌查證，另由資誠聯合會計師事務所按確信準則公報第一號進行有限確信。"
"6257","矽格","SIGURD","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","半導體業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","英國標準協會台灣分公司","","https://www.sigurd.com.tw","","2022/09/30","","","https://www.sigurd.com.tw                                                                                                                                                                               ","","2022/11/08","","","yuki_pan@sigurd.com.tw                                                                                                  ",""
"6269","台郡","FLEXIUM","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電子零組件業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","SGS","","https://www.flexium.com.tw/big5/esg_overview.asp","","2022/08/15","","","https://www.flexium.com.tw/Sustainability/ESGOverview?lang=en                                                                                                                                           ","","2022/09/13","","","CSR@flexium.com.tw                                                                                                      ",""
"6271","同欣電","THEIL","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","半導體業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","http://theil.com","","2022/09/30","","","http://theil.com                                                                                                                                                                                        ","","2022/12/01","","","austin.chiu@theil.com                                                                                                   ",""
"6277","宏正","ATEN","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電腦及週邊設備業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","BSI英國標準協會","","https://www.aten.com/tw/zh/aten-info/csr/reports/","","2022/08/24","","","https://www.aten.com/global/en/aten-info/csr/reports/                                                                                                                                                   ","","2022/11/15","","","CSR@aten.com                                                                                                            ",""
"6278","台表科","TSMT","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","光電業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.tsmt.com.tw/corporate-social-responsibility","","2023/01/10","","","                                                                                                                                                                                                        ","","","","","ann_lo@tsmt.com                                                                                                         ",""
"6282","康舒","AcBel","5. 股本達新臺幣一百億元以上者","電子零組件業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","3. AA1000 第2類型(Type2 ) 中度保證","台灣檢驗科技股份有限公司(SGS-Taiwan)","","https://www.acbel.com.tw/csr-report-download","","2022/06/30","","","https://www.acbel.com.tw/public/en/csr-report-download                                                                                                                                                  ","","2022/12/20","","","CSD@AcBel.com                                                                                                           ","報告書採用SASB永續會計準則查證，內容參考國際準則規範TCFD強化永續報告書揭露。"
"6285","啟碁","　WNC","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","通信網路業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","BSI 英國標準協會","","https://csr.wnc.com.tw/index.php/zh/downloads/","","2022/06/30","","","https://csr.wnc.com.tw/index.php/downloads_en/                                                                                                                                                          ","","2022/06/30","","","public@wnc.com.tw                                                                                                       ",""
"6288","聯嘉","EOI","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","汽車工業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","臺灣檢驗科技股份有限公司(SGS)","","https://www.eoi.com.tw/ESG/ESG_NEW_Detail#Reports","","2022/08/23","","","https://www.eoi.com.tw/PDFs/ESG/2021%20EOI%20Sustainability%20Report.pdf                                                                                                                                ","","2022/12/21","","","csr@eoi.com.tw                                                                                                          ","相較於2020年，2021年本公司之組織規模、結構、所有權及供應鏈並無重大改變。"
"6409","旭隼","VOLTRONIC","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","其他電子業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","恆生永續發展顧問股份有限公司; 恆生永續會計師事務所針對永續績效資訊採用ISAE3000及ISAE3410進行確信","","http://www.voltronicpower.com","","2022/06/30","","","http://www.voltronicpower.com                                                                                                                                                                           ","","2022/06/30","","","investor@voltronic.com.tw                                                                                               ","110年TCFD揭露 於本公司網站"
"6412","群電","Chicony Power","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電子零組件業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","Bureau Veritas (BV)","","https://www.chiconypower.com/zh-tw/home/CSR","","2022/06/30","","","https://www.chiconypower.com/en/home/CSR                                                                                                                                                                ","","2022/08/03","","","Alex_Leu@chiconypower.com                                                                                               ","無"
"6414","樺漢","ENNOCONN","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電腦及週邊設備業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","SGS","","https://www.ennoconn.com/zh-tw/csr-report/","","2022/09/30","","","https://www.ennoconn.com/csr-report/                                                                                                                                                                    ","","2022/09/30","","","peter.lai@ennoconn.com                                                                                                  ",""
"6426","統新","APOGEE","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","通信網路業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","安永聯合會計師事務所","","http://www.nextapogee.com.tw/ch/csr.php","","2022/09/28","","","                                                                                                                                                                                                        ","","","","","law@nextapogee.com.tw                                                                                                   ","無"
"6442","光聖","EZconn","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","通信網路業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.ezconn.com/csr.php","","2022/06/28","","","https://www.ezconn.com/csr_en.php                                                                                                                                                                       ","","2022/06/28","","","flora.liao@ezconn.com                                                                                                   ","無"
"6446","藥華藥","PEC","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","生技醫療業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","英國標準協會台灣分公司","","https://www.pharmaessentia-esg.com/tw/download/detail#section-1","","2022/06/30","","","https://www.pharmaessentia-esg.com/en/download/detail#section-1                                                                                                                                         ","","2022/06/30","","","CSR-ESG@pharmaessentia.com                                                                                              ",""
"6456","GIS-KY","GIS","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","光電業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","台灣檢驗科技股份有限公司(SGS Taiwan Ltd.)","","https://www.gis-touch.com/c/csr_csr.php","","2022/09/29","","","https://www.gis-touch.com/html/csr_csr.php                                                                                                                                                              ","","2022/12/28","","","ESG@gis-touch.com                                                                                                       ",""
"6464","台數科","top MSO","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","其他","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","資誠聯合會計師事務所","","https://www.topmso.com.tw/assets/uploads/download/downloadFile632173caa1b14.pdf","","2022/09/15","","","                                                                                                                                                                                                        ","","","","","CSR@topmso.com.tw                                                                                                       ",""
"6472","保瑞","Bora","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","生技醫療業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","安永聯合會計師事務所","","https://www.bora-corp.com/tw/ESG/download","","2022/11/22","","","https://www.bora-corp.com/ESG/strategy/goal                                                                                                                                                             ","","2022/11/22","","","Ted.Feng@bora-corp.com                                                                                                  ",""
"6477","安集","Anji","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","光電業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","http://www.anjitek.com/indexe9e9.html?option=module&lang=cht&task=pageinfo&id=411&index=2","","2022/09/29","","","                                                                                                                                                                                                        ","","","","","shu.jyun@anjitek.com                                                                                                    ",""
"6491","晶碩","PEGAVISION","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","生技醫療業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","BSI英國標準協會","","https://www.pegavision.com/tw/csr8.php","","2022/10/11","","","https://www.pegavision.com/tw/csr8.php                                                                                                                                                                  ","","2022/11/04","","","admin@pegavision.com                                                                                                    ",""
"6505","台塑化","FPCC","5. 股本達新臺幣一百億元以上者","油電燃氣業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","英國標準協會(BSI)","","https://fpcc-esg.com/files.php?id=18&page=content","","2022/06/30","","","https://fpcc-esg.com/en_files.php?id=14&page=content                                                                                                                                                    ","","2022/08/22","","","csr01@fpcc.com.tw                                                                                                       ",""
"6531","愛普*","AP Memory","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","半導體業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.apmemory.com/zh-hant#","","2022/09/30","","","                                                                                                                                                                                                        ","","","","","ir@apmemory.com                                                                                                         ","無。"
"6534","正瀚-創","CHBIO","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","生技醫療業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","SGS","","https://www.chbio.com.tw/wp-content/uploads/2022/07/2021_ESG_Report_C.pdf","","2022/06/30","","2022/07/29","https://www.chbio.com.tw/wp-content/uploads/2022/07/2021_ESG_REPORT_E.pdf                                                                                                                               ","","2022/07/28","","","info@chbio.com.tw                                                                                                       ",""
"6573","虹揚-KY","HY","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","半導體業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","http://www.hygroup.com.tw/tw-ww/csr/report.aspx","","2022/06/29","","","                                                                                                                                                                                                        ","","","","","Bong.Wang@hygroup.com.tw                                                                                                ",""
"6579","研揚","AAEON","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電腦及週邊設備業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.aaeon.com/tw/csr/corporate-responsibility-report","","2022/06/30","","","                                                                                                                                                                                                        ","","","","","irislee@aaeon.com.tw                                                                                                    ",""
"6581","鋼聯","TSU","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","綠能環保","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","英國標準協會(BSI)","","https://www.tsutw.com.tw/tsucsr/index.php","","2022/11/02","","","https://www.tsutw.com.tw/tsu_en/index.php                                                                                                                                                               ","","2022/11/02","","","jackie.lin@tsutw.com.tw                                                                                                 ",""
"6582","申豐","Shin Foong","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","橡膠工業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","http://www.shinfoong.com.tw/zh-tw/a2/%E5%85%AC%E5%8F%B8%E6%B2%BB%E7%90%86%E5%B0%88%E5%8D%80.html","","2022/09/29","","","                                                                                                                                                                                                        ","","","","","tina.y.kuo@shinfoong.com                                                                                                ","無"
"6592","和潤企業","HOTAI FINANCE","5. 股本達新臺幣一百億元以上者","其他","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","資誠聯合會計師事務所","","https://esg.hfcfinance.com.tw/zh-tw/download","","2022/07/29","","","https://esg.hfcfinance.com.tw/en-us/download                                                                                                                                                            ","","2022/08/10","","","HFC-INVESTOR@hfcfinance.com.tw                                                                                          ","雙確信(資誠 確信準則公報第一號+BSI AA1000 Type 1中度保證)"
"6668","中揚光","Zhong Yang","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","光電業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","http://www.zy-tech.com.tw/page/about/index.aspx?kind=47","","2022/09/29","","","                                                                                                                                                                                                        ","","","","","investor_relations@zy-tech.com.tw                                                                                       ",""
"6669","緯穎","Wiwynn","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電腦及週邊設備業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","BSI Taiwan","","https://wy.azureedge.net/static/csr/2021-esg-report/chinese/pdf/2021_wiwynn_esg_tw.pdf","","2022/06/30","","","https://www.wiwynn.com/static/csr/2021-esg-report/english/pdf/2021_wiwynn_esg_en.pdf                                                                                                                    ","","2022/06/30","","","IR@wiwynn.com                                                                                                           ",""
"6670","復盛應用","FSP","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","運動休閒","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.fusheng-precision.com/blank-14","","2022/10/11","","","https://www.fusheng-precision.com/blank-14                                                                                                                                                              ","","2022/12/30","","2023/01/09","investor_service@fusheng.com.tw                                                                                         ","無"
"6674","鋐寶科技","CBN","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","通信網路業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","格瑞國際驗證有限公司","","https://www.icbn.com.tw/","","2022/09/30","","","                                                                                                                                                                                                        ","","","","","esg@compalbn.com                                                                                                        ",""
"6689","伊雲谷","ECV","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","數位雲端","2021/01/01~2021/12/31","2. OTHERS其他依循標準：GRI 準則，SASB準則","會計師事務所：","1.確信準則公報第一號","勤業眾信聯合會計師事務所","","https://www.ecloudvalley.com/zh-hant/corporate-social-responsibility/download/","","2022/07/15","","","https://www.ecloudvalley.com/zh-hant/corporate-social-responsibility/download/                                                                                                                          ","","2022/08/31","","","anni.yu@ecloudvalley.com                                                                                                ","首次導入TCFD，英文版報告書預計8/31上傳官網"
"6768","志強-KY","SPG-KY","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","運動休閒","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","安永聯合會計師事務所","","http://www.sportsgear.com.tw/ESG.html","","2022/09/30","","2023/01/05","                                                                                                                                                                                                        ","","","","","Fusheng.ku@spg-sportsgear.com                                                                                           ",""
