"公司代號","公司名稱","英文簡稱","申報原因","產業類別","報告書內容涵蓋期間","編製依循準則","第三方驗證單位","第三方採用標準","會計師確信驗證單位","會計師確信採用標準","會計師確信意見類型","永續報告書網址","永續報告書檔案","上傳日期","修正後報告書","修正後報告書上傳日期","永續報告書英文版網址","永續報告書英文版檔案","英文版上傳日期","英文版修正後報告書","英文版修正後報告書上傳日期","報告書聯絡資訊","備註"
"6576","逸達生物科技股份有限公司","Foresee","係自願編製與申報","生技醫療業","2023/01/01~2023/12/31","GRI準則","格瑞國際驗證公司","AA1000v3保證等級及GRI永續報導準則－GRI Standards 2021驗證","","","","https://www.foreseepharma.com/zh-tw/about/2","","2024/08/15","","","","","","","","esg@foreseepharma.com",""
"6589","台康生技股份有限公司","EirGenix","資本額達新臺幣二十億元以上者","生技醫療業","2023/01/01~2023/12/31","GRI準則","","","資誠聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://zh-tw.eirgenix.com/esg-esg-overview","","2024/08/29","","","","","","","","chchu@eirgenix.com",""
"6593","台灣銘板股份有限公司","TNP","係自願編製與申報","資訊服務業","2023/01/01~2023/12/31","GRI準則","BSI英國標準協會","AA1000 第1類型(Type1) 中度保證","","","","https://tnp.com.tw/","","2024/08/26","","","https://tnp.com.tw/","","2024/09/30","","","whsu@tnp.com.tw",""
"6613","朋億股份有限公司","Novatech","係自願編製與申報","其他電子業","2023/01/01~2023/12/31","GRI準則、SASB準則、TCFD氣候相關財務揭露","","","資誠聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.novatech.com.tw/csr/report","","2024/07/03","","","https://www.novatech.com.tw/en/csr/report","","2024/11/05","","","anne_wang@novatech.com.tw",""
"6615","慧智基因股份有限公司","SOFIVA","係自願編製與申報","生技醫療業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.sofivagenomics.com.tw/zh-tw","","2024/08/30","","","","","","","","IR@sofiva.com.tw",""
"6643","&#20870;星科技股份有限公司","M31","係自願編製與申報","半導體業","2023/01/01~2023/12/31","GRI、SASB、TCFD、證交所永續揭露指標-半導體業","格瑞國際驗證有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.m31tech.com/zh-hant/esg/report/","","2024/07/02","","2024/08/02","https://www.m31tech.com/esg/report/","","2024/11/05","","","esg@m31tech.com","2024/5取得格瑞國際驗證有限公司查證，2024/8美編完成版更新上傳"
"6664","群翊工業股份有限公司","Group Up","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.gpline.com.tw/governances_tw.php?id=16","","2024/08/21","","","https://www.gpline.com.tw/governances_tw.php?id=16","","2024/08/21","","","代理發言人洪健庭03-4853536#137","無"
"6667","信紘科技股份有限公司","Trusval","係自願編製與申報","其他電子業","2023/01/01~2023/12/31","GRI準則、SASB準則、TCFD氣候相關財務揭露","","","","","","https://www.trusval.com.tw/trusval456/program_download/file/20240927084827748.pdf","","2024/09/30","","","","","","","","IR@trusval.com.tw",""
"6679","鈺太科技股份有限公司","ZILLTEK","係自願編製與申報","半導體業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.zilltek.com/zh-tw/Responsibility","","2024/07/31","","","https://www.zilltek.com/en-us/Responsibility","","2024/09/03","","","jonathan@zilltek.com",""
"6680","鑫創電子股份有限公司","SINTRONES","係自願編製與申報","電腦及週邊設備業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.sintrones.com.tw/about/corporate-sustainability/","","2024/08/22","","2024/11/26","https://www.sintrones.com.tw/about/corporate-sustainability/#cs01","","2024/11/26","","","esg@sintrones.com",""
"6683","雍智科技股份有限公司","KSMT","係自願編製與申報","半導體業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.ksmt.com.tw/investor4_05","","2024/08/30","","","","","","","","Kevin.Lin@ksmt.com.tw",""
"6693","廣閎科技股份有限公司","inergy","係自願編製與申報","半導體業","2023/01/01~2023/12/31","GRI準則","","","","","","www.inergy.com.tw","","2024/08/01","","","www.inergy.com.tw","","2024/09/27","","","angel.pan@inergy.com.tw",""
"6697","東捷資訊服務股份有限公司","ITTS","係自願編製與申報","資訊服務業","2023/01/01~2023/12/31","GRI準則","格瑞國際驗證有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.itts.com.tw/zh-tw/","","2024/08/30","","","","","","","","esg@itts.com.tw",""
"6703","軒郁國際股份有限公司","SHINY","係自願編製與申報","生技醫療業","2023/01/01~2023/12/31","GRI準則","","","安永聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","http://www.esg-shinybrands.com","","2024/08/30","","","","","","","","ESG@shinybrands.com","無"
"6716","應廣科技股份有限公司","PDK","係自願編製與申報","半導體業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.padauk.com.tw/tw/social/index.aspx?kind=33","","2024/08/29","","","","","","","","ESG@padauk.com.tw",""
"6728","上洋產業股份有限公司","UP YOUNG","係自願編製與申報","居家生活","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.upyoung.com.tw/portal_c2_cnt.php?owner_num=c2_69596&button_num=c2&folder_id=4977","","2024/09/27","","","","","","","","ir6728@upyoung.com.tw",""
"6732","昇佳電子股份有限公司","sensortek","係自願編製與申報","半導體業","2023/01/01~2023/12/31","GRI準則","台灣檢驗科技股份有限公司（SGS Taiwan Ltd.）","AA1000 第1類型(Type1) 中度保證","","","","https://www.sensortek.com.tw/wp-content/uploads/2024/08/%E6%98%87%E4%BD%B32023%E5%B9%B4%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8.pdf","","2024/08/29","","","","","","","","esg@sensortek.com.tw",""
"6741","91APP, Inc.","91APP","係自願編製與申報","數位雲端","2023/01/01~2023/12/31","GRI準則","","","Deloitte 勤業眾信聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://ir.91app.com/tw/esg.php","","2024/08/30","","2024/09/11","https://ir.91app.com/en/esg.php","","2024/10/11","","","esg@91app.com",""
"6752","叡揚資訊股份有限公司","GSS","係自願編製與申報","資訊服務業","2023/01/01~2023/12/31","GRI準則","","","安永聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.gss.com.tw/esg","","2024/08/30","","","","","","","","roy_cho@gss.com.tw",""
"6761","穩得實業股份有限公司","Wendell","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則、氣候相關財務揭露(TCFD)、SASB永續會計準則","","","","","","https://www.wendell.com.tw/zh/esg/","","2024/08/06","","","https://www.wendell.com.tw/esg/","","2024/08/29","","","esg@wendell.com.tw",""
"6763","綠界科技股份有限公司","Green World","係自願編製與申報","數位雲端","2023/01/01~2023/12/31","GRI準則","","","","","","https://corp.ecpay.com.tw/esg%e5%a0%b1%e5%91%8a%e6%9b%b8/","","2024/08/23","","","","","","","","financial_material@ecpay.com.tw",""
"6803","崑鼎綠能環保股份有限公司","ECOVE Corp.","係自願編製與申報","綠能環保","2023/01/01~2023/12/31","GRI準則","SGS 台灣檢驗科技股份有限公司","AA1000 第2類型(Type2) 高度保證","","","","https://www.ecove.com/upload/comF/10.3/2023_ECOVE_ESG_REPORT_CH.pdf","","2024/08/29","","","https://www.ecove.com/upload/comF/10.3/2023_ECOVE_ESG_REPORT_EN.pdf","","2024/08/29","","","ecovecsr@ecove.com",""
"6823","濾能股份有限公司","GreenFILTEC","係自願編製與申報","半導體業","2023/01/01~2023/12/31","GRI準則","艾法諾國際股份有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://greenfiltec.com/esg/","","2024/08/30","","","","","","",""," esg@greenfiltec.com",""
"6829","千附精密股份有限公司","CFPREC","係自願編製與申報","電機機械","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.cfprec.com.tw/Responsibility/CSR","","2024/08/29","","","","","","","","naomi.yang@cfprec.com.tw","無"
"6846","綠茵生技股份有限公司","GREENYN","屬食品工業者","食品工業","2023/01/01~2023/12/31","GRI準則","","","國富浩華聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.greenynbio.com/esgreport/","","2024/08/27","","2024/09/25","","","","","","public@greenyn.com.tw",""
"6856","鑫傳國際多媒體科技股份有限公司","ST media","係自願編製與申報","文化創意業","2023/01/01~2023/12/31","GRI準則、 SASB準則","","","KPMG 安侯建業聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://st-media.com.tw/esg/file","","2024/08/14","","","","","","","","esg@st-media.com.tw","無"
"6881","潤德室內裝修設計工程(股)公司","RTD","係自願編製與申報","其他","2023/01/01~2023/12/31","GRI準則","","","","","","https://rd.ruentex.com.tw/responsibility_report.aspx","","2024/08/29","","","","","","","","RTD@mail.ruentex.com.tw","無。"
"6903","巨漢系統科技股份有限公司","JH","係自願編製與申報","其他電子業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.jiuhan.com.tw/ESG/report","","2024/08/07","","","","","","","","service@jiuhan.com.tw",""
"6913","鴻呈實業股份有限公司","VSO","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.vso-corp.com/en","","2024/06/19","","","","","","",""," ir@vso-corp.com",""
"6968","萬達寵物事業股份有限公司","WONDERPETS","係自願編製與申報","居家生活","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.wonderpet.asia/ip/%e6%b0%b8%e7%ba%8c%e7%99%bc%e5%b1%95%e5%b0%88%e5%8d%80/","","2024/06/21","","","","","","","","ir@wonderpet.asia",""
"7402","邑錡股份有限公司","Brinno","係自願編製與申報","光電業","2023/01/01~2023/12/31","GRI準則","","","","","","https://brinnosupport.com/assets/files/investor/rules/112%E5%B9%B4%E6%B0%B8%E7%BA%8C%E7%99%BC%E5%B1%95%E5%A0%B1%E5%91%8A%E6%9B%B8-%E4%B8%AD%E6%96%87%E7%89%88.pdf","","2024/08/09","","","https://brinnosupport.com/assets/files/investor/rules/112%E5%B9%B4%E6%B0%B8%E7%BA%8C%E7%99%BC%E5%B1%95%E5%A0%B1%E5%91%8A%E6%9B%B8-%E8%8B%B1%E6%96%87%E7%89%88.pdf","","2024/08/09","","","carol@brinno.com",""
"8027","鈦昇科技股份有限公司","E&R","係自願編製與申報","電機機械","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.enr.com.tw/list/cate-373427.htm","","2024/08/12","","","https://en.enr.com.tw/list/cate-373427.htm","","2024/11/19","","","max@enr.com.tw",""
"8032","光菱電子股份有限公司","KORYO","係自願編製與申報","電子通路業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.koryo.com.tw/public/investors/35","","2024/08/15","","","","","","","","lynn.yang@koryo.com.tw",""
"8040","九暘電子股份有限公司","IC+　","係自願編製與申報","半導體業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.icplus.com.tw/","","2024/08/28","","","","","","","","JOY@ICPLUS.COM.TW",""
"8042","臺灣金山電子工業股份有限公司","CHINSAN","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.chinsan.com/tw/investor-relations/00-2/","","2024/08/30","","","","","","","","ESG@chinsan.com","無"
"8044","網路家庭國際資訊股份有限公司","PChome online","係自願編製與申報","數位雲端","2023/01/01~2023/12/31","GRI準則","","","資誠聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://corp.pchome.tw/corporate-social-responsibility/","","2024/08/26","","","https://corp.pchome.tw/en/corporate-social-responsibility/esg-reports/","","2024/10/01","","","shengtien@pchome.tw",""
"8050","廣積科技股份有限公司","IBASE　　","資本額達新臺幣二十億元以上者","電腦及週邊設備業","2023/01/01~2023/12/31","GRI準則、SASB準則、TCFD準則","","","","","","https://www.ibase.com.tw/tw/esg/esg_report","","2024/08/08","","","https://www.ibase.com.tw/en/esg/esg_report","","2024/08/08","","","聯絡人：張學麟；連絡電話：(02)2655-7588#8579；聯絡人E-mail：sam_chang@ibase.com.tw","無"
"8054","安國國際科技股份有限公司","Alcor Micro","係自願編製與申報","半導體業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.alcormicro.com/sustainability/","","2024/08/14","","","","","","","","am-esg@alcormicro.com","無"
"8064","東捷科技股份有限公司","CONTREL　　","係自願編製與申報","光電業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.contrel.com.tw/csr_esg.php","","2024/08/29","","","","","","","","ESG@contrel.com.tw",""
"8069","元太科技工業股份有限公司","EIH","資本額達新臺幣二十億元以上者","光電業","2023/01/01~2023/12/31","GRI準則","BSI英國標準協會","AA1000 第2類型(Type2) 中度保證","","","","https://esg.eink.com/tw/report/03240829169c373183/2023-ESG-report","","2024/08/30","","","https://esg.eink.com/en/report/032408291671873310/2023-ESG-report","","2024/08/30","","","蔡小姐03-564-3200#11934",""
"8074","鉅橡企業股份有限公司","AURONA","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.aurona.com.tw","","2024/08/30","","","","","","","","公司治理主管/ 賴宏杰(06)7266339#230 jerrylai@aurona.com.tw",""
"8076","伍豐科技股份有限公司","FIRICH　　","資本額達新臺幣二十億元以上者","電腦及週邊設備業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.fecpos.com/tw/msg/message-301.html","","2024/08/29","","","","","","",""," claire.lin@firich.com.tw",""
"8086","宏捷科技股份有限公司","AWSC　　","係自願編製與申報","半導體業","2023/01/01~2023/12/31","GRI準則","","","資誠聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.awsc.com.tw/sustainable.aspx?Lang=Chinese","","2024/08/09","","","https://www.awsc.com.tw/sustainable.aspx?Lang=Chinese","","2024/10/18","",""," e_Fin@awsc.com.tw",""
"8099","大同世界科技股份有限公司","TSTI　　","係自願編製與申報","資訊服務業","2023/01/01~2023/12/31","GRI準則","BSI新加坡商英國標準協會集團私人有限公司臺灣分公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.etatung.com/Home/ShowProductionInfoIdea?ID=21a93c2a-fa0f-4699-9fc7-62d36336b4b1","","2024/08/26","","","https://www.etatung.com/Home/ShowProductionInfoIdea?ID=0789a2bb-79f1-4b08-991b-63eeea9003c6","","2024/09/25","","","esg@etatung.com",""
"8111","立碁電子工業股份有限公司","LIGITEK　","係自願編製與申報","光電業","2023/01/01~2023/12/31","GRI準則","格瑞國際驗證有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.ligitek.com/tw/Esgd2/11/%E4%B8%8B%E8%BC%89","","2024/08/29","","","","","","","","02-7703-6000#6003","預計提報113年11月董事會討論案"
"8121","越峰電子材料股份有限公司","ACME","資本額達新臺幣二十億元以上者","電子零組件業","2023/01/01~2023/12/31","GRI 準則、永續會計準則理事會 (Sustainability Accounting Standards Board，SASB )準則、氣候相關財務揭露建議書（TCFD）架構","","","Deloitte 勤業眾信聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.usig.com/ACMECSR/Report.aspx","","2024/08/20","","2024/10/08","https://www.usig.com/ACMECSR/CSRReport/acme2023_en.pdf","","2024/09/30","","2024/10/08","vicki.lin@usig.com","無"
"8155","博智電子股份有限公司","ACCL　","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI、SASB、TCFD","","","","","","https://www.accl.com.tw/tw/modules/news/article.php?storyid=41","","2024/08/19","","","","","","","","esg@accl.com.tw",""
"8171","天宇工業股份有限公司","Formosa","係自願編製與申報","綠能環保","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.feii.com.tw/","","2024/08/30","","","","","","","","cathrines@feii.com.tw",""
"8182","加高電子股份有限公司","HELE　","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","BV","AA1000 第1類型(Type1) 中度保證","","","","https://www.hele.com.tw/esg.php?id=93","","2024/08/12","","","","","","","","csr@hele.com.tw",""
"8234","新漢股份有限公司","NEXCOM　　","係自願編製與申報","電腦及週邊設備業","2023/01/01~2023/12/31","GRI準則","格瑞國際驗證有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://files.nexcom.com/ESG/2023/2023_%E6%96%B0%E6%BC%A2%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8.pdf","","2024/08/08","","","https://files.nexcom.com/ESG/2023/2023_NEXCOM_Sustainability%20Report.pdf","","2024/08/29","","","esg@nexcom.com.tw","無"
"8255","朋程科技股份有限公司","ATC　","係自願編製與申報","電機機械","2023/01/01~2023/12/31","GRI準則","台灣檢驗科技股份有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.actron.com.tw/","","2024/06/06","","","https://www.actron.com.tw/","","2024/09/24","","","CSR@actron.com.tw","無"
"8277","商丞科技股份有限公司","UNIFOSA","係自願編製與申報","半導體業","2023/01/01~2023/12/31","GRI準則","","","國富浩華聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.unifosa.com.tw/company_tw.php?id=87","","2024/11/01","","","","","","","","david@unifosa.com.tw",""
"8279","生展生物科技股份有限公司","SYNGEN","係自願編製與申報","生技醫療業","2023/01/01~2023/12/31","GRI準則、SASB永續會計準則、TCFD氣候相關財務揭露","","","安永聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.syngen.com.tw/index.php?option=module&lang=cht&task=showlist&id=672&index=5","","2024/08/28","","","","","","","","cheng.lining@syngen.com.tw",""
"8284","三竹資訊股份有限公司","MITAKE　　","係自願編製與申報","資訊服務業","2023/01/01~2023/12/31","GRI準則","格瑞國際驗證有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.mitake.com.tw/responsibility_1.aspx","","2024/08/21","","","","","","","","esg@mitake.com.tw",""
"8289","泰藝電子股份有限公司","Taitien","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.taitien.com/tw/%e4%bc%81%e6%a5%ad%e6%b0%b8%e7%ba%8c%e5%a0%b1%e5%91%8a%e6%9b%b8/","","2024/08/27","","","","","","","","heidiwang@taitien.com.tw",""
"8299","群聯電子股份有限公司","Phison","資本額達新臺幣二十億元以上者","半導體業","2023/01/01~2023/12/31","GRI準則","TUV NORD","AA1000 第1類型(Type1) 中度保證","","","","https://www.phison.com/zh-tw/csr","","2024/07/30","","2024/08/15","https://www.phison.com/en/csr","","2024/07/30","","2024/08/15","yenting_huang@phison.com",""
"8349","恒耀國際股份有限公司","QST","係自願編製與申報","鋼鐵工業","2023/01/01~2023/12/31","GRI準則","台灣德國萊因技術監護顧問股份有限公司（TUV 台灣）","AA1000 第1類型(Type1) 中度保證","","","","https://www.qst.com.tw/cht/Investors_7.aspx","","2024/08/20","","","https://www.qst.com.tw/Investors_7.aspx","","2024/08/20","","","belle_ou@qst.com.tw",""
"8358","金居開發股份有限公司","CO-TECH","資本額達新臺幣二十億元以上者","電子零組件業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.co-tech.com/tw/csr/6","","2024/08/13","","2024/09/25","","","","","","renhua_tsai@co-tech.com",""
"8383","千附實業股份有限公司","ChenFull","係自願編製與申報","其他電子業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.chenfull.com.tw/investment-28.php","","2024/08/30","","","","","","","","ir@chenfull.com.tw","無"
"8390","金益鼎企業股份有限公司","JYD","係自願編製與申報","綠能環保","2023/01/01~2023/12/31","GRI準則","","","KPMG 安侯建業聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.jyd.com.tw/corporate-social-151-page266","","2024/08/30","","","https://www.jyd.com.tw/corporate-social-151-page266","","2024/08/30","","","ESG@tw.jydgroup.com",""
"8410","森田印刷廠股份有限公司","Sen Tien","係自願編製與申報","電腦及週邊設備業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.sentien.com.tw/tw/corporate.html","","2024/08/28","","","","","","","","esg@sentien.com.tw",""
"8415","大成國際鋼鐵股份有限公司","Brighton-Best","資本額達新臺幣二十億元以上者","鋼鐵工業","2023/01/01~2023/12/31","GRI準則","","","秉承聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.brighton-best.com.tw/BCSD.asp","","2024/08/26","","","","","","","","陳佩萱；06-2701756#4136；Janet_Chen@tachen.com.tw ","無。"
"8426","紅木集團有限公司","Redwood","係自願編製與申報","其他","2023/01/01~2023/12/31","GRI準則","","","","","","https://drive.google.com/file/d/1g7YJnbnnHaL1DnYyrm-anDsjjHk1xpjj/view","","2024/08/26","","","","","","","","bensu@redwoodgroup.co","無"
"8431","匯鑽科技股份有限公司","SPT","係自願編製與申報","其他電子業","2023/01/01~2023/12/31","GRI準則","","","","","","https://thesuperiorplating.com/articles/cgies/19","","2024/06/25","","","","","","","","stella.chung@superior-sz.com",""
"8432","東生華製藥股份有限公司","TSH","係自願編製與申報","生技醫療業","2023/01/01~2023/12/31","GRI準則、SASB準則","艾法諾國際股份有限公司(Afnor Asia, Ltd.)","AA1000 第1類型(Type1) 中度保證","","","","https://www.tshbiopharm.com/ec99/rwd1427/category.asp?category_id=37","","2024/08/09","","","https://www.tshbiopharm.com/ec99/rwd1427/category.asp?category_ID=37","","2024/09/30","","","tsh@tshbiopharm.com","無"
"8435","台灣鉅邁股份有限公司","Zimmite","係自願編製與申報","其他","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.zimmite.com/tc/p10-citizenship4.asp","","2024/08/20","","","","","","","","z8435@zimmite.com",""
"8436","大江生醫股份有限公司","TCI","係自願編製與申報","生技醫療業","2023/01/01~2023/12/31","GRI準則","","","資誠聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.tci-bio.com/wp-content/uploads/2024/09/2023%E5%B9%B4%E5%A4%A7%E6%B1%9F%E7%94%9F%E9%86%AB%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8.pdf","","2024/09/30","","2024/10/16","https://www.tci-bio.com/wp-content/uploads/2024/09/2023-TCI-SUSTAINABILITY-REPORT-2.pdf","","2024/09/30","","","Karina.Lu@tci-bio.com",""
"8440","綠電再生股份有限公司","E＆E","係自願編製與申報","綠能環保","2023/01/01~2023/12/31","GRI準則","","","KPMG 安侯建業聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.eer.com.tw/esg_tw.php#esg6","","2024/08/20","","","https://www.eer.com.tw/esg_en.php#esg6","","2024/08/20","","","sophiachen@eer.com.tw",""
"8444","綠河股份有限公司","Green River","係自願編製與申報","其他","2023/01/01~2023/12/31","GRI準則","艾法諾國際股份有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.greenriverholding.com/zh-hant/%e4%bc%81%e6%a5%ad%e7%a4%be%e6%9c%83%e8%b2%ac%e4%bb%bb/","","2024/06/28","","","","","","","","grh@greenriverholding.com","無"
"8450","霹靂國際多媒體股份有限公司","PILI","係自願編製與申報","文化創意業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.pili.com.tw/investor.php?id=7&lang=","","2024/08/12","","","","","","","","joy.wu@pili.tw",""
"8905","裕國冷凍冷藏股份有限公司","　　ECS","屬餐飲收入占其全部營業收人之比率達百分之五十以上者","其他","2023/01/01~2023/12/31","GRI準則","","","KPMG 安侯建業聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","http://www.cooleagle.com.tw/","","2024/08/28","","2024/09/27","","","","","","morris@cooleagle.com.tw",""
"8908","欣雄天然氣股份有限公司","SHIN HSIUNG　　","資本額達新臺幣二十億元以上者","油電燃氣業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.shng.com.tw/invment03.html","","2024/08/28","","","","","","","","management01@shng.com.tw",""
"8916","光隆實業股份有限公司","KLF　","係自願編製與申報","其他","2023/01/01~2023/12/31","GRI準則","英國標準協會(British Standards Institution,BSI)","AA1000 第1類型(Type1) 中度保證","","","","https://www.klf-group.com/chinese/02_csr/01_detail.php#gsc.tab=0","","2024/08/08","","","https://www.klf-group.com/english/02_csr/csr_overview_01edit.php","","2024/09/12","","","shadow.lin@klf-group.com","無"
"8917","欣泰石油氣股份有限公司","HTGas","係自願編製與申報","油電燃氣業","2023/01/01~2023/12/31","GRI準則","","","國富浩華聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.htgas.com.tw/csr.aspx?p=ESG%E4%BC%81%E6%A5%AD%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8#gsc.tab=0","","2024/08/21","","","https://www.htgas.com.tw/ENG/csr.aspx?p=ESG%20Sustainability%20Report#gsc.tab=0","","2024/08/21","","","htgas@htgas.com.tw",""
"8927","北基國際股份有限公司","Pei Chi　","資本額達新臺幣二十億元以上者","油電燃氣業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.nspco.com.tw/esg_report/","","2024/08/23","","2024/09/30","","","","","","韓佳憲副總經理",""
"8929","富堡工業股份有限公司","FBIC　　","係自願編製與申報","其他","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.fuburg.com/%e6%b0%b8%e7%ba%8c%e5%a0%b1%e5%91%8a%e6%9b%b8/%e8%b3%87%e6%ba%90%e4%b8%ad%e5%bf%83/%e6%89%8b%e5%86%8a%e4%b8%8b%e8%bc%89/","","2024/08/13","","2024/08/14","","","","","","peggy.chen@fuburg.com",""
"8931","大園汽電共生股份有限公司","TYC　","係自願編製與申報","油電燃氣業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.tycc.com.tw/esg/view/29","","2024/08/15","","","","","","","","polly1100132@tycc.com.tw",""
"8933","愛地雅工業股份有限公司","IDEAL　　","資本額達新臺幣二十億元以上者","運動休閒","2023/01/01~2023/12/31","GRI準則","","","","","","www.idealbike.com.tw","","2024/08/29","","2024/09/30","www.idealbike.com.tw","","","","","spokesperson@idealbike.com.tw",""
"8936","國統國際股份有限公司","KTI","資本額達新臺幣二十億元以上者","其他","2023/01/01~2023/12/31","GRI準則","","","秉承聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.kti.com.tw/list/sd.htm","","2024/08/30","","","https://www.kti.com.tw/list/sd.htm","","2024/08/30","","","公司地址：屏東縣新園鄉媽祖路400號    公司電話：07-5573755   電子郵件：IR@kti.com.tw   公司網站：www.kti.com.tw",""
"8938","明安國際企業股份有限公司","ADVANCED  GROUP","係自願編製與申報","運動休閒","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.adgroup.com.tw/page/about/index.aspx?kind=146&lang=TW","","2024/08/19","","","","","","","","patricia.lee@adgroup.com.tw",""
