"公司代號","公司名稱","英文簡稱","申報原因","產業類別","報告書內容涵蓋期間","編製依循準則","第三方驗證單位","第三方採用標準","會計師確信驗證單位","會計師確信採用標準","會計師確信意見類型","永續報告書網址","永續報告書檔案","上傳日期","修正後報告書","修正後報告書上傳日期","永續報告書英文版網址","永續報告書英文版檔案","英文版上傳日期","英文版修正後報告書","英文版修正後報告書上傳日期","報告書聯絡資訊","備註"
"6409","旭隼科技股份有限公司","VOLTRONIC","係自願編製與申報","其他電子業","2023/01/01~2023/12/31","GRI準則","","","恆生永續聯合會計師事務所","ISAE 3000","有限確信","http://www.voltronicpower.com","","2024/08/23","","","http://www.voltronicpower.com","","2024/08/23","","","yvonne@voltronic.com.tw","無"
"6412","群光電能科技股份有限公司","Chicony Power","資本額達新臺幣二十億元以上者、係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","Bureau Veritas (BV)","AA1000 第1類型(Type1) 中度保證","","","","https://www.chiconypower.com/zh-tw/home/CSR","","2024/07/03","","","https://www.chiconypower.com/en/home/CSR","","2024/09/02","","","Alex_Leu@Chiconypower.com",""
"6414","樺漢科技股份有限公司","ENNOCONN","係自願編製與申報","電腦及週邊設備業","2023/01/01~2023/12/31","SASB，TCFD，證交所永續揭露指標─電腦及週邊設備業 ","SGS 台灣檢驗科技股份有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.ennoconn.com/zh-tw/csr-report/","","2024/06/27","","","https://www.ennoconn.com/zh-tw/csr-report/","","2024/07/30","","","esg@ennoconn.com","無"
"6415","矽力杰股份有限公司","Silergy","資本額達新臺幣二十億元以上者","半導體業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.silergy.com/zh/esg","","2024/08/30","","2024/09/30","","","","","","ESG@silergycorp.com",""
"6416","瑞祺電通股份有限公司","CASWELL","係自願編製與申報","通信網路業","2023/01/01~2023/12/31","GRI準則","格瑞國際驗證有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.cas-well.com/about/esg/sustainability/esg-report/","","2024/08/29","","2024/10/01","https://www.cas-well.com/about/esg/sustainability/esg-report/","","2024/10/01","","","ESG@cas-well.com",""
"6426","統新光訊股份有限公司","APOGEE","係自願編製與申報","通信網路業","2023/01/01~2023/12/31","GRI準則","","","安永聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","http://www.nextapogee.com.tw/ch/csr.php","","2024/08/30","","","","","","","","law@nextapogee.com.tw",""
"6438","迅得機械股份有限公司","SAA","係自願編製與申報","其他電子業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.saa-symtek.com/zh_tw/ESG/PHOTOS/2023%E8%BF%85%E5%BE%97%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8.pdf","","2024/11/21","","","","","","","","ray.kao@saa-symtek.com",""
"6442","光紅建聖股份有限公司","EZconn","係自願編製與申報","通信網路業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.ezconn.com/esgiv.php","","2024/06/28","","","https://www.ezconn.com/csr_en.php","","2024/06/28","","","allen.chuang@ezconn.com",""
"6443","元晶太陽能科技股份有限公司","TSEC","資本額達新臺幣二十億元以上者","光電業","2023/01/01~2023/12/31","GRI準則","格瑞國際驗證有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.tsecpv.com/zh-tw/csr/index/csr_02","","2024/08/08","","","https://www.tsecpv.com/zh-tw/csr/index/csr_02","","2024/11/15","","","johnson.cheng@tsecpv.com",""
"6446","藥華醫藥股份有限公司","PEC","資本額達新臺幣二十億元以上者","生技醫療業","2023/01/01~2023/12/31","GRI準則","法國標準協會(艾法諾國際股份有限公司)","AA1000 第1類型(Type1) 中度保證","","","","https://www.pharmaessentia-esg.com/tw/download/detail#section-1","","2024/06/28","","","https://www.pharmaessentia-esg.com/en/download/detail#section-1","","2024/06/28","","","CSR-ESG@pharmaessentia.com",""
"6451","訊芯科技控股股份有限公司","ShunSin","係自願編製與申報","半導體業","2023/01/01~2023/12/31","GRI準則","艾法諾國際股份有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.shunsintech.com/tw/ESGReport.html","","2024/08/30","","","https://www.shunsintech.com/ESGReport.html","","2024/10/21","","","yufong.chang@ShunSintech.com",""
"6456","GIS Holding Limited","GIS","資本額達新臺幣二十億元以上者","光電業","2023/01/01~2023/12/31","GRI準則","法國標協集團-艾法諾國際股份有限公司(AFNOR Asia Ltd.)","AA1000 第1類型(Type1) 中度保證","","","","https://esg.gis-touch.com/GIS_ESG/Operation/DownloadZone","","2024/06/28","","","https://esg.gis-touch.com/GIS_ESG/Operation/DownloadZone?language=en","","2024/10/09","","","ESG@gis-touch.com",""
"6464","台灣數位光訊科技股份有限公司","top MSO","係自願編製與申報","其他","2023/01/01~2023/12/31","GRI準則","","","KPMG 安侯建業聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.topmso.com.tw/index.php/tw/csr/download","","2024/08/13","","2024/08/13","https://www.topmso.com.tw/index.php/en/csr/download","","2024/10/21","","","聯絡人：執行長室邱小姐	地址：407台中市西屯區文心路二段201號6樓之6　    電話：04-37050000 分機6124       電子郵件：ceoassistant02@topmso.com.tw",""
"6472","保瑞藥業股份有限公司","Bora","係自願編製與申報","生技醫療業","2023/01/01~2023/12/31","GRI準則","","","國富浩華聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://bora-corp.com/%e6%b0%b8%e7%ba%8c%e7%99%bc%e5%b1%95/%e6%b0%b8%e7%ba%8c%e5%a0%b1%e5%91%8a%e6%9b%b8/?lang=zh-hant","","2024/09/16","","","https://bora-corp.com/sustainable-development/esg-reports/","","2024/11/04","","","Ted.Feng@bora-corp.com",""
"6477","安集科技股份有限公司","Anji","係自願編製與申報","光電業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.anjitek.com/data-24687?timer=1695353795","","2024/08/30","","","","","","","","shu.jyun@anjitek.com",""
"6491","晶碩光學股份有限公司","PEGAVISION","係自願編製與申報","生技醫療業","2023/01/01~2023/12/31","GRI準則","立恩威國際驗證股份有限公司 DNV","AA1000AS V3 Type I中度保證等級","","","","https://www.pegavision.com/tw/csr8.php","","2024/08/07","","","https://www.pegavision.com/en/csr_page01.php","","2024/09/05","","","admin@pegavision.com",""
"6505","台塑石化股份有限公司","FPCC","資本額達新臺幣二十億元以上者","油電燃氣業","2023/01/01~2023/12/31","GRI準則","英國標準協會（BSI）","AA1000 第1類型(Type1) 中度保證","","","","https://fpcc-esg.com/files.php?id=25&page=content","","2024/06/28","","2024/10/21","https://fpcc-esg.com/en_files.php?id=18&page=content","","2024/10/21","","","csr01@fpcc.com.tw",""
"6515","穎崴科技股份有限公司","WinWay","係自願編製與申報","半導體業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.winwayglobal.com/zh-TW/governance-download","","2024/08/09","","","","","","","","sales@winwayglobal.com",""
"6531","愛普科技股份有限公司","AP Memory","資本額達新臺幣二十億元以上者","半導體業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.apmemory.com/zh-hant/investors/sustainability-reports/","","2024/08/01","","","https://www.apmemory.com/investors/sustainability-reports/","","2024/09/30","","","ir@apmemory.com",""
"6533","晶心科技股份有限公司","ANDES","係自願編製與申報","半導體業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.andestech.com/tw/esg%e6%b0%b8%e7%ba%8c%e7%99%bc%e5%b1%95%e5%b0%88%e5%8d%80/","","2024/08/30","","","https://www.andestech.com/en/esg/","","2024/08/30","","","jean@andestech.com",""
"6534","正瀚生技股份有限公司","CHBIO","係自願編製與申報","生技醫療業","2023/01/01~2023/12/31","GRI準則","台灣檢驗科技股份有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.chbio.com.tw/wp-content/uploads/2024/05/2023_ESG_REPORT_C.pdf","","2024/05/27","","","https://www.chbio.com.tw/en/csrreport/","","2024/07/31","","","info@chbio.com.tw",""
"6550","北極星藥業集團股份有限公司","PG","資本額達新臺幣二十億元以上者","生技醫療業","2023/01/01~2023/12/31","GRI準則","","","","","","https://polarispharma.com/wp-content/uploads/2024/ESG/Polaris-2023ESG-CH-20240822.pdf","","2024/08/22","","","","","","","","lulushen@polarispharma.com",""
"6552","易華電子股份有限公司","JMC","係自願編製與申報","半導體業","2023/01/01~2023/12/31","GRI準則","","","","","","http://www.jmct.com.tw","","2024/08/30","","","","","","","","carol.yang@jmct.com.tw",""
"6558","興能高科技股份有限公司","SYNST","係自願編製與申報","其他電子業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.synst.com.tw/zh-tw/a4-884-6021/%E4%BC%81%E6%A5%AD%E6%B0%B8%E7%BA%8C%E7%99%BC%E5%B1%95%E5%A0%B1%E5%91%8A.html","","2024/08/19","","","","","","","","温淑惠 03-5643700 ext.4212",""
"6573","虹揚發展科技股份有限公司","HY","係自願編製與申報","半導體業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.hygroup.com.tw/tw-ww/csr/report.aspx","","2024/08/23","","","","","","","","Bong.Wang@hygroup.com.tw","本報告書預計於2024年8月董事會之報告案。"
"6579","研揚科技股份有限公司","AAEON","係自願編製與申報","電腦及週邊設備業","2023/01/01~2023/12/31","GRI準則","格瑞國際驗證有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.aaeon.com/tw/csr/corporate-responsibility-report","","2024/08/28","","","","","","","","Irislee@aaeon.com.tw",""
"6581","台灣鋼聯股份有限公司","TSU","係自願編製與申報","綠能環保","2023/01/01~2023/12/31","GRI準則","SGS","AA1000 第1類型(Type1) 中度保證","","","","https://www.tsutw.com.tw/tsucsr/index.php","","2024/08/08","","","","","","","","jackie.lin@tsutw.com.tw",""
"6582","申豐特用應材股份有限公司","Shin Foong","係自願編製與申報","橡膠工業","2023/01/01~2023/12/31","GRI準則","","","國富浩華聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.shinfoong.com.tw/article-info.asp?cate=14&id=38","","2024/08/30","","","","","","","","信箱：shinfoong@shinfoong.com.tw ",""
"6585","鼎基先進材料股份有限公司","DingZing","係自願編製與申報","其他","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.dingzing.com/tw/sustainability#gsc.tab=0","","2024/08/29","","","https://www.dingzing.com/en/sustainability#gsc.tab=0","","2024/08/29","","","huiye.lin@dingzing.com",""
"6592","和潤企業股份有限公司","HOTAI FINANCE","資本額達新臺幣二十億元以上者","其他","2023/01/01~2023/12/31","GRI準則","BSI","AA1000 第1類型(Type1) 中度保證","資誠聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://esg.hfcfinance.com.tw/zh-tw/download","","2024/06/27","","2024/08/26","https://esg.hfcfinance.com.tw/en-us/download","","2024/07/31","","2024/08/26","chyiing@hfcfinance.com.tw",""
"6605","帝寶工業股份有限公司","DEPO","係自願編製與申報","汽車工業","2023/01/01~2023/12/31","GRI準則","","","Deloitte 勤業眾信聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.depoautolamp.com/investor_tw_2.php","","2024/08/29","","","","","","","","af010@depoautolamp.com",""
"6641","基士德科技股份有限公司","GSD-KY","係自願編製與申報","綠能環保","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.gsd.net.tw/list.php?pid=6&ty=16","","2024/11/19","","","","","","","","ir@gsd.net.tw",""
"6645","金萬林企業股份有限公司","KIM FOREST","係自願編製與申報","生技醫療業","2023/01/01~2023/12/31","GRI準則","","","","","","https://kimforest.com/index.php?action=about&nid=72","","2024/08/29","","","","","","","","ESG@KIMFOREST.COM",""
"6668","中揚光電股份有限公司","Zhong Yang","係自願編製與申報","光電業","2023/01/01~2023/12/31","GRI準則","","","","","","http://www.zy-tech.com.tw/page/about/index.aspx?kind=47","","2024/08/28","","","","","","","","investor_relations@zy-tech.com.tw",""
"6669","緯穎科技服務股份有限公司","Wiwynn","係自願編製與申報","電腦及週邊設備業","2023/01/01~2023/12/31","GRI準則","BSI","AA1000 第2類型(Type2) 中度保證","","","","https://wiwynn.com/ESGReport_2023_cn","","2024/06/30","","","https://wiwynn.com/ESGReport_2023_en","","2024/07/31","","","bonnie_fan@wiwynn.com",""
"6670","復盛應用科技股份有限公司","FSP","係自願編製與申報","運動休閒","2023/01/01~2023/12/31","GRI、SASB、TCFD","","","安永聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.fusheng-precision.com/blank-14","","2024/08/14","","","https://www.fusheng-precision.com/blank-14?lang=en","","2024/10/23","","","investor_service@@fusheng.com.tw",""
"6674","鋐寶科技股份有限公司","CBN","係自願編製與申報","通信網路業","2023/01/01~2023/12/31","GRI準則","格瑞國際驗證有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.icbn.com.tw/page/investor/esg.aspx#responsibility05","","2024/08/23","","","","","","","","jamessc.lee@cbn.compalbn.com",""
"6689","伊雲谷數位科技股份有限公司","ECV","係自願編製與申報","數位雲端","2023/01/01~2023/12/31","GRI準則、SASB準則、TCFD框架","","","資誠聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.ecloudvalley.com/esg-zh/p/download","","2024/06/28","","","https://www.ecloudvalley.com/esg-en/p/download","","2024/06/28","","","csr@ecloudvalley.com",""
"6691","洋基工程股份有限公司","YANKEY","係自願編製與申報","其他電子業","2023/01/01~2023/12/31","GRI準則","格瑞國際驗證有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.yankey.com.tw/esg/39/1-1/","","2024/08/15","","","https://www.yankey.com.tw/esg_template-detail/12/2023ESG/","","2024/11/29","","","dereklin@yankey.com.tw",""
"6715","嘉基科技股份有限公司","Lintes","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","立恩威國際驗證股份有限公司（DNV Business Assurance Co. Ltd.,DNV）","AA1000 第1類型(Type1) 中度保證","","","","https://www.lintestech.com/esg-report/","","2024/08/14","","","","","","","","ESG@lintestech.com",""
"6742","澤米科技股份有限公司","Vti","係自願編製與申報","光電業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.vactronics.com.tw/article/ESG企業永續報告書","","2024/08/29","","","","","","","","esg@vactronics.com.tw",""
"6743","安普新股份有限公司","AMPACS","係自願編製與申報","其他電子業","2023/01/01~2023/12/31","GRI準則","艾法諾國際股份有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.ampacscorp.com/upload/files/2023_Ampacs_Sustainability_Report.pdf","","2024/08/16","","","","","","","","Ampacs@ampacscorp.com ",""
"6754","匯僑室內裝修設計股份有限公司","Rich Honour","係自願編製與申報","居家生活","2023/01/01~2023/12/31","GRI準則","格瑞國際驗證有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.richhonour.com/tw/sustainability.html","","2024/08/26","","","https://www.richhonour.com/en/sustainability.html","","2024/08/26","","","IR@richhonour.com",""
"6757","台灣虎航股份有限公司","TTW","資本額達新臺幣二十億元以上者","航運業","2023/01/01~2023/12/31","GRI準則、氣候相關財務接露(TCFD)、SASB準則","","","","","","https://www.tigerairtw.com/zh-tw/about-tigerair/about-us","","2024/08/09","","","https://www.tigerairtw.com/zh-tw/about-tigerair/about-us","","2024/11/28","","","ttwsafety@tigerairtw.com",""
"6768","志強國際企業股份有限公司","SPG-KY","係自願編製與申報","運動休閒","2023/01/01~2023/12/31","GRI準則","","","安永聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.sportsgear.com.tw/ESG.html","","2024/08/30","","","https://www.sportsgear.com.tw/EN/ESG.html","","2024/10/09","","","Fusheng.ku@spg-sportsgear.com",""
"6770","力晶積成電子製造股份有限公司","PSMC","資本額達新臺幣二十億元以上者","半導體業","2023/01/01~2023/12/31","GRI準則","英國標準協會(BSI)","AA1000 第2類型(Type2) 高度保證","","","","https://esg.powerchip.com/upload/media/sustainability_report_tw/psmc-ESG-report-2023.pdf","","2024/06/28","","","https://esg.powerchip.com/upload/media/sustainability_report/psmc-ESG-report-2023.pdf","","2024/06/28","","","csr@powerchip.com",""
"6781","AES Holding Co., Ltd.","AES-KY","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.advancedenergysolution.com.tw/download.php?lang=tw&tb=7&cid=-1","","2024/08/16","","","https://www.advancedenergysolution.com.tw/download.php?lang=en&tb=7&cid=-1","","2024/09/02","","","AES-esg@advancedenergysolution.com.tw",""
"6789","采鈺科技股份有限公司","VisEra","資本額達新臺幣二十億元以上者","半導體業","2023/01/01~2023/12/31","GRI準則","DNV 立恩威國際驗證股份有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://esg.viseratech.com/","","2024/06/28","","","https://esg.viseratech.com/","","2024/06/28","","","ESG@viseratech.com",""
"6790","永豐餘消費品實業股份有限公司","YFYCPG","資本額達新臺幣二十億元以上者","造紙工業","2023/01/01~2023/12/31","GRI準則","新加坡商英國標準協會集團私人有限公司臺灣分公司","AA1000 第2類型(Type2) 中度保證","","","","https://www.yfycpg.com/zh-TW/esg/report","","2024/08/23","","","https://www.yfycpg.com/en/csr/corporate-sustainability-report","","","","","CPG.ESG@yfycpg.com",""
"6806","森崴能源股份有限公司","SHINFOX ENERGY","資本額達新臺幣二十億元以上者","綠能環保","2023/01/01~2023/12/31","GRI準則","法國標協集團 - 艾法諾國際股份有限公司 (AFNOR Asia Ltd.) ","AA1000 第1類型(Type1) 中度保證","","","","https://www.shinfox.com.tw/esg.html#books","","2024/08/21","","2024/08/27","https://www.shinfox.com.tw/esg_eng.html#books","","2024/09/10","","","henrylee@shinfox.com.tw",""
"6830","汎銓科技股份有限公司","MSS","係自願編製與申報","其他電子業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.msscorps.com/ec99/rwd1520/category.asp?category_ID=89","","2024/08/30","","","","","","","","monica_jan@msscorps.com",""
"6835","圓裕企業股份有限公司","CMI","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","格瑞國際驗證有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.cmi.com.tw/csr/","","2024/08/12","","","","","","","","tzushan@cmi.com.tw",""
"6854","PlayNitride Inc.","PlayNitride","係自願編製與申報","半導體業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.playnitride.com/wp-content/uploads/2024/08/%E9%8C%BC%E5%89%B5-2023%E5%B9%B4%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8-%E6%AD%A3%E5%BC%8F%E7%89%88.pdf","","2024/08/29","","","","","","","","esg@playnitride.com",""
"6861","睿生光電股份有限公司","INCX","係自願編製與申報","生技醫療業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.innocare-x.com/download-the-report/","","2024/08/07","","","","","","","","jeany.hsu@innocare-x.com",""
"6863","Arizon RFID Technology","Arizon RFID","係自願編製與申報","通信網路業","2023/01/01~2023/12/31","GRI準則","","","國富浩華聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.arizontw.com/webls-zh-tw/msg/message-Sustainability-Report-%EF%BC%8FESG-Report-175.html","","2024/09/30","","","","","","","","mandy.lee@arizonrfid.com",""
"6869","雲豹能源科技股份有限公司","J&V Energy","係自願編製與申報","綠能環保","2023/01/01~2023/12/31","GRI準則","","","資誠聯合會計師事務所","ISAE 3000","有限確信","https://esg.jv-holding.com/report.php?lang=tw","","2024/08/22","","2024/08/26","","","","","","ESG@jv-holding.com",""
"6873","泓德能源科技股份有限公司","HDRE","係自願編製與申報","綠能環保","2023/01/01~2023/12/31","GRI準則、TCFD、SASB","","","安永聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.hdrenewables.com/report.html","","2024/08/28","","","https://www.hdrenewables.com/report.html","","2024/08/28","","","esg@hdrenewables.com",""
"6901","鑽石生技投資股份有限公司","DIAMOND BIOFUND","資本額達新臺幣二十億元以上者","其他","2023/01/01~2023/12/31","GRI準則","立恩威國際驗證股份有限公司(DNV)","AA1000 第1類型(Type1) 中度保證","","","","https://www.diamondbiofund.com/tc/esg_detail20.htm","","2024/08/28","","","https://www.diamondbiofund.com/en/esg_detail20.htm","","2024/11/05","","","esg@diamondbiofund.com",""
"6906","現觀科技股份有限公司","Groundhog","係自願編製與申報","數位雲端","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.ghtinc.com/tw/esg-tw/","","2024/05/23","","","https://www.ghtinc.com/esg/","","2024/10/28","","","johnson@ghtinc.com",""
"6923","中台資源科技股份有限公司","ctrt","係自願編製與申報","綠能環保","2022/01/01~2023/12/31","GRI準則","BSI","AA1000 第1類型(Type1) 中度保證","","","","https://sdg.chinalab.com.tw/download.php","","2024/11/08","","2024/11/18","","","","","","聯絡人：投資關係室石先生  電話：+886-2-2397-5801 ",""
"6928","攸泰科技股份有限公司","UTI","係自願編製與申報","電腦及週邊設備業","2023/01/01~2023/12/31","GRI準則","艾法諾國際股份有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.ubiqconn.com/tw/esg_env.php","","2024/08/30","","2024/09/12","https://www.ubiqconn.com/upload/esg_env/%E6%94%B8%E6%B3%B02023ESG-EN_final.pdf","","2024/11/07","","","uti-esg@ubiqconn.com","無"
"6958","日盛台駿國際租賃股份有限公司","INFINITE","係自願編製與申報","其他","2023/01/01~2023/12/31","GRI準則","","","KPMG 安侯建業聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.inftfinance.com/tw/Down/ugC_Down.aspx","","2024/07/30","","","https://www.inftfinance.com/en/Down/ugC_Down.aspx","","2024/09/04","","","pr@inftfinance.com.tw",""
"8016","矽創電子股份有限公司","Sitronix　　","係自願編製與申報","半導體業","2023/01/01~2023/12/31","GRI準則/SASB準則/TCFD/主管機關永續揭露指標","優麗國際管理系統驗證股份有限公司 (DQS Taiwan Inc.)","AA1000第2類型(Type2)中度保證，其中SASB TC-SC-110a,130a,140a,150a高度保證","","","","https://www.sitronix.com.tw/tw/about-sitronix/corporate-social-responsibility/","","2024/08/21","","","","","","","","evelyn_hu@sitronix.com.tw",""
"8021","尖點科技股份有限公司","Topoint　　","係自願編製與申報","其他電子業","2023/01/01~2023/12/31","GRI準則","台灣檢驗科技股份有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.topoint.tw/tw/download/","","2024/08/13","","","","","","","","ESG@topoint.tw",""
"8028","昇陽國際半導體股份有限公司","PSI　　","係自願編製與申報","半導體業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.psi.com.tw/certifications.asp ","","2024/08/30","","","","","","","","ESG@psi.com.tw",""
"8039","台虹科技股份有限公司","TAIFLEX　","資本額達新臺幣二十億元以上者","電子零組件業","2023/01/01~2023/12/31","GRI準則","艾法諾國際股份有限公司(AFNOR Asia Ltd.)","AA1000 第1類型(Type1) 中度保證","","","","https://www.taiflex.com.tw/esg_csr.html","","2024/08/13","","2024/09/05","https://www.taiflex.com.tw/english/esg_csr.html","","2024/08/20","","2024/09/05","knight@taiflex.com.tw",""
"8046","南亞電路板股份有限公司","N.P.C","資本額達新臺幣二十億元以上者","電子零組件業","2023/01/01~2023/12/31","GRI準則","英國標準協會","AA1000 第1類型(Type1) 中度保證","","","","https://www.nanyapcb.com.tw/nypcb/Chinese/SocialResponsibility/CSRReport.aspx","","2024/08/19","","","https://www.nanyapcb.com.tw/nypcb/Chinese/SocialResponsibility/CSRReport.aspx","","2024/09/12","","","kurtyang@nanyapcb.com.tw",""
"8070","長華電材股份有限公司","CHANG WAH","資本額達新臺幣二十億元以上者","電子通路業","2023/01/01~2023/12/31","GRI準則","立恩威國際驗證股份有限公司(DNV Business Assurance Co., Ltd.)","AA1000 第1類型(Type1) 中度保證","","","","https://www.cwei.com.tw","","2024/08/06","","","","","","","","kelly.chiu@cwei.com.tw","無"
"8103","瀚荃股份有限公司","CviLux","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","格瑞驗證有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://esg.cvilux-group.com/download/download01","","2024/08/30","","","","","","","","瀚荃股份有限公司 永續辦公室 地址：新北市淡水區中正東路一段3巷9號9樓 電話：02-26201000",""
"8105","凌巨科技股份有限公司","GiantPlus","資本額達新臺幣二十億元以上者","光電業","2023/01/01~2023/12/31","GRI準則","格瑞驗證有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.giantplus.com/csr/giantplus-csr-download","","2024/08/12","","","https://www.giantplus.com/en/content/sustainability-report","","2024/08/12","","","esg@giantplus.com.tw",""
"8110","華東科技股份有限公司","WALTON　","資本額達新臺幣二十億元以上者","半導體業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.walton.com.tw/modules.php?name=esg&file=rpt_esg_reports&lang=zh-TW","","2024/08/30","","2024/09/30","https://www.walton.com.tw/modules.php?name=esg&file=rpt_esg_reports&lang=en","","2024/08/30","","2024/09/30","lydiakang@walton.com.tw",""
"8112","至上電子股份有限公司","Supreme　　","資本額達新臺幣二十億元以上者","電子通路業","2023/01/01~2023/12/31","GRI準則","","","KPMG 安侯建業聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","http://www.supreme.com.tw/File/ESG/2023ESG%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8.pdf","","2024/08/15","","","http://www.supreme.com.tw/File/ESG/2023ESG%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8_EN.pdf","","2024/09/05","","","devinachiu@supreme.com.tw",""
"8114","振樺電子股份有限公司","POSIFLEX","係自願編製與申報","電腦及週邊設備業","2023/01/01~2023/12/31","GRI準則","bsi","AA1000 第1類型(Type1) 中度保證","","","","https://www2.posiflex.com/zh-TW/csr_tw/index","","2024/08/21","","","","","","","","sdc@posiflex.com.tw",""
"8131","福懋科技股份有限公司","　　FATC","資本額達新臺幣二十億元以上者","半導體業","2023/01/01~2023/12/31","GRI準則","BSI","AA1000 第2類型(Type2) 中度保證","","","","https://www.fatc.com.tw/esg/download.php","","2024/07/24","","","https://www.fatc.com.tw/esg/download.php","","2024/10/28","","","u000008@fatc.com.tw",""
"8150","南茂科技股份有限公司","ChipMOS　　","資本額達新臺幣二十億元以上者","半導體業","2023/01/01~2023/12/31","GRI準則","英國標準協會 (BSI Taiwan)","AA1000 第2類型(Type2) 高度保證","","","","https://www.chipmos.com/chinese/csr/report.aspx","","2024/08/14","","","https://www.chipmos.com/english/csr/report.aspx","","2024/11/11","","","ChipMOS_CSR@chipmos.com",""
"8162","微矽電子股份有限公司","MSEC　","係自願編製與申報","半導體業","2023/01/01~2023/12/31","GRI準則","","","","","","https://esg.msec.com.tw/","","2024/08/22","","","","","","","","doris_chan@msec.com.tw",""
"8163","達方電子股份有限公司","DARFON","資本額達新臺幣二十億元以上者","電腦及週邊設備業","2023/01/01~2023/12/31","GRI準則","SGS(臺灣檢驗科技股份有限公司)","AA1000 第1類型(Type1) 中度保證","","","","https://www.darfon.com.tw/tw/csr","","2024/08/30","","","https://esg.darfon.com.tw/esg/53/233/","","","","","如果您對本報告書有任何建議與指教，歡迎透過以下方式與達方聯絡： 人力資源暨永續發展中心: 沈坤伸、蔡政哲、盧志朋 地址：台灣桃園市龜山區山鶯路167-1 號 電話：(03)250-8800 分機3405,3134,3163  傳真：(03)359-6677 電子郵件：Sam.Shen@darfon.com.tw, Ajer.Tsai@darfon.com.tw, Eric.Lu@darfon.com.tw",""
"8201","無敵科技股份有限公司","BESTA　　","係自願編製與申報","其他電子業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.besta.com.tw/zh-tw/Page/responsibility","","2024/06/27","","2024/06/28","","","","","","PeterLee@besta.com.tw",""
