"公司代號","公司名稱","英文簡稱","申報原因","產業類別","報告書內容涵蓋期間","編製依循準則","第三方驗證單位","第三方採用標準","會計師確信驗證單位","會計師確信採用標準","永續報告書網址","永續報告書檔案","上傳日期","修正後報告書","修正後報告書上傳日期","永續報告書英文版網址","永續報告書英文版檔案","英文版上傳日期","英文版修正後報告書","英文版修正後報告書上傳日期","報告書聯絡資訊","備註"
"6668","中揚光","Zhong Yang","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","光電業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","http://www.zy-tech.com.tw/page/about/index.aspx?kind=47","","2023/09/28","","","                                                                                                                                                                                                        ","","","","","inverstor_relations@zy-tech.com.tw                                                                                      ",""
"6669","緯穎","Wiwynn","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電腦及週邊設備業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","3. AA1000 第2類型(Type2 ) 中度保證","BSI","","https://wiwynn.co/22esgch","","2023/06/30","","","https://wiwynn.co/22esgen                                                                                                                                                                               ","","2023/07/14","","","IR@wiwynn.com                                                                                                           ",""
"6670","復盛應用","FSP","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","運動休閒","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","安永聯合會計師事務所","","https://www.fusheng-precision.com/blank-14","","2023/09/30","","2023/10/06","https://www.fusheng-precision.com/blank-14                                                                                                                                                              ","","2023/11/16","","","investor_service@fusheng.com.tw                                                                                         ",""
"6689","伊雲谷","ECV","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","數位雲端","2022/01/01~2022/12/31","2. OTHERS其他依循標準：GRI 準則，SASB準則","會計師事務所：","1.確信準則公報第一號","資誠聯合會計師事務所","","https://www.ecloudvalley.com/esg-zh/p/download","","2023/06/29","","","https://www.ecloudvalley.com/esg-en/p/download                                                                                                                                                          ","","2023/07/31","","","anni.yu@ecloudvalley.com                                                                                                ","本公司參考TCFD框架進行氣候治理。"
"6691","洋基工程","YANKEY","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","其他電子業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","格瑞國際驗證有限公司（GREAT Certification）","","https://www.yankey.com.tw/About?id=278","","2023/09/28","","","                                                                                                                                                                                                        ","","","","","dereklin@yankey.com.tw                                                                                                  ",""
"6754","匯僑設計","Rich Honour","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","居家生活","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","格瑞國際驗證有限公司（GREAT Certi&#64257;cation）","","https://www.richhonour.com/pdf/sustainabilityReport.pdf","","2023/06/30","","","https://www.richhonour.com/pdf/sustainabilityReport-English.pdf                                                                                                                                         ","","2023/10/24","","","IR@richhonour.com                                                                                                       ",""
"6757","台灣虎航","TTW","5. 股本達新臺幣一百億元以上者","航運業","2022/01/01~2022/12/31","2. OTHERS其他依循標準：GRI準則、氣候相關財務揭露(TCFD)、SASB準則","無","無資料","N/A","","https://www.tigerairtw.com/zh-tw/about-tigerair/about-us","","2023/09/22","","","                                                                                                                                                                                                        ","","","","","ttwsafety@tigerairtw.com                                                                                                ",""
"6768","志強-KY","SPG-KY","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","運動休閒","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","安永聯合會計師事務所","","http://www.sportsgear.com.tw/ESG.html","","2023/09/28","","2023/11/30","                                                                                                                                                                                                        ","","","","","Fusheng.ku@spg-sportsgear.com                                                                                           ",""
"6770","力積電","PSMC","5. 股本達新臺幣一百億元以上者","半導體業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","4. AA1000 第2類型(Type2 ) 高度保證","英國標準協會(BSI)","","https://esg.powerchip.com/upload/media/sustainability_report_tw/psmc-CSR-report-2022.pdf","","2023/06/29","","2024/02/05","https://esg.powerchip.com/upload/media/sustainability_report/psmc-CSR-report-2022.pdf                                                                                                                   ","","2023/06/29","","2024/02/05","csr@powerchip.com                                                                                                       ",""
"6781","AES-KY","AES-KY","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電子零組件業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.advancedenergysolution.com.tw/download.php?lang=tw&tb=7&cid=-1","","2023/09/28","","","https://www.advancedenergysolution.com.tw/download.php?lang=en&tb=7&cid=-1                                                                                                                              ","","2023/11/02","","","Aes-esg@advancedenergysolution.com.tw                                                                                   ",""
"6789","采鈺","VisEra","5. 股本達新臺幣一百億元以上者","半導體業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","DNV 立恩威國際驗證股份有限公司","","https://esg.viseratech.com/wp-content/uploads/2023/06/2022采鈺ESG報告書-電子中文版.pdf","","2023/06/30","","","https://esg.viseratech.com/wp-content/uploads/2023/06/2022-VisEra-ESG-REPORT.pdf                                                                                                                        ","","2023/06/30","","","ESG@viseratech.com                                                                                                      ",""
"6790","永豐實","YFYCPG","5. 股本達新臺幣一百億元以上者","造紙工業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","英國標準協會台灣分公司（BSI Taiwan）","","https://www.yfycpg.com/zh-TW","","2023/06/29","","","https://www.yfycpg.com/                                                                                                                                                                                 ","","2023/12/05","","","penny.hsu@yfycpg.com                                                                                                    ","本報告書依循GRI 2021通用準則，另遵循SASB、SDGs、TCFD。英文版報告書編製作業中"
"6805","富世達","Fositek","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電子零組件業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.fositek.com/zh-tw/CorporateResponsibility/CorporateCSR","","2024/03/01","","","                                                                                                                                                                                                        ","","","","","CSR@fositek.com                                                                                                         ",""
"6806","森崴能源","SHINFOX ENERGY","5. 股本達新臺幣一百億元以上者","綠能環保","2022/01/01~2022/12/31","2. OTHERS其他依循標準：GRI 準則、永續會計準則委員會（SASB）能源行業指標及氣候相關財務揭露（TCFD）","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","艾法諾國際驗證機構","","https://www.shinfox.com.tw/esg.html","","2023/06/29","","","https://www.shinfox.com.tw/esg_eng.html                                                                                                                                                                 ","","2023/08/15","","","ESG＠shinfox.com.tw                                                                                                     ",""
"6830","汎銓","MSS","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","其他電子業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","勤業眾信聯合會計師事務所","","https://www.msscorps.com/ec99/rwd1520/Category.asp?category_id=89","","2023/09/26","","","https://www.msscorps.com/ec99/rwd1520/category.asp?category_id=89                                                                                                                                       ","","2023/09/26","","","monica_jan@msscorps.com                                                                                                 ",""
"6854","錼創科技-KY創","PlayNitride","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","半導體業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.playnitride.com/wp-content/uploads/2023/09/%E9%8C%BC%E5%89%B5-2022%E5%B9%B4%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8-%E6%AD%A3%E5%BC%8F%E7%89%88.pdf","","2023/09/28","","","https://www.playnitride.com/wp-content/uploads/2023/12/PlayNitride-2022SustainabilityReport-EN.pdf                                                                                                      ","","2024/01/26","","","fisherhsuan@playnitride.com                                                                                             ",""
"6873","泓德能源","HDRE","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","綠能環保","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","會計師事務所：","2.ISAE3000","安永聯合會計師事務所","","https://www.hdrenewables.com/report.php","","2023/08/10","","","https://www.hdrenewables.com/report.php                                                                                                                                                                 ","","2023/08/10","","","esg@hdrenewables.com                                                                                                    ",""
"6906","現觀科","Groundhog","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","數位雲端","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","","","2023/12/25","","","                                                                                                                                                                                                        ","","","","","johnson@ghtinc.com                                                                                                      ",""
"6928","攸泰科技","UTI","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電腦及週邊設備業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","DQS","","https://www.ubiqconn.com/tw/esg_env.php","","2023/11/14","","","https://www.ubiqconn.com/upload/esg_env/%E6%94%B8%E6%B3%B02022%E8%8B%B1%E6%96%87ESG.pdf                                                                                                                 ","","2023/12/07","","","uti-esg@ubiqconn.com                                                                                                    ","無"
"6958","日盛台駿","INFINITE","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","其他","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.inftfinance.com/tw/Down/ugC_Down.aspx","","2023/12/21","","","https://www.inftfinance.com/tw/Down/ugC_Down.aspx                                                                                                                                                       ","","2024/02/02","","","pr@inftfinance.com.tw                                                                                                   ","部分績效數據涵蓋2023年最近資訊，以完整呈現日盛台駿推動永續發展的脈絡。"
"8016","矽創","Sitronix","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","半導體業","2022/01/01~2022/12/31","2. OTHERS其他依循標準：GRI準則 / SASB準則","其他查驗證單位：","3. AA1000 第2類型(Type2 ) 中度保證","台灣德國北德技術監護顧問股份有限公司(簡稱TUV NORD)","","https://www.sitronix.com.tw/tw/about-sitronix/corporate-social-responsibility/","","2023/09/28","","","https://www.sitronix.com.tw/en/index/esg/                                                                                                                                                               ","","2023/12/15","","","tom_huang@sitronix.com.tw                                                                                               ",""
"8021","尖點","Topoint","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","其他電子業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","台灣檢驗科技股份有限公司","","https://www.topoint.tw/tw/download/","","2023/06/27","","","                                                                                                                                                                                                        ","","","","","charles_chang@topoint.tw                                                                                                ",""
"8028","昇陽半導體","PSI","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","半導體業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.psi.com.tw/","","2023/06/30","","","                                                                                                                                                                                                        ","","","","","ESG@psi.com.tw                                                                                                          ",""
"8039","台虹","TAIFLEX","5. 股本達新臺幣一百億元以上者","電子零組件業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.taiflex.com.tw/esg_csr.html","","2023/06/30","","","https://www.taiflex.com.tw/english/esg_overview.html                                                                                                                                                    ","","2023/08/10","","","feng@taiflex.com.tw                                                                                                     ",""
"8046","南電","N.P.C","5. 股本達新臺幣一百億元以上者","電子零組件業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","艾法諾國際股份有限公司(AFNOR Asia Ltd.)","","https://www.nanyapcb.com.tw/nypcb/chinese/SocialResponsibility/CSRReport.aspx","","2023/06/20","","","https://www.nanyapcb.com.tw/nypcb/chinese/SocialResponsibility/CSRReport.aspx                                                                                                                           ","","2023/09/05","","","kurtyang@nanyapcb.com.tw                                                                                                ","無"
"8070","長華*","CHANG WAH","5. 股本達新臺幣一百億元以上者","電子通路業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.cwei.com.tw/tw/esg-report","","2023/09/27","","","https://www.cwei.com.tw/en                                                                                                                                                                              ","","2023/12/29","","","max@cwei.com.tw                                                                                                         ",""
"8103","瀚荃","CviLux","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電子零組件業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","格瑞國際驗證有限公司","","https://www.cvilux-group.com/zh-cht/social-responsibility/rule-and-implementation","","2023/09/26","","","                                                                                                                                                                                                        ","","","","","apple.lei@cvilux.com                                                                                                    ",""
"8105","凌巨","GiantPlus","5. 股本達新臺幣一百億元以上者","光電業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","http://www.giantplus.com.tw/csr/giantplus-csr-download","","2023/06/21","","","                                                                                                                                                                                                        ","","","","","linhus@giantplus.com                                                                                                    ","無"
"8110","華東","WALTON","5. 股本達新臺幣一百億元以上者","半導體業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.walton.com.tw/modules.php?name=Walton&op=social_respond&file=Liability_B&lang=ch","","2023/06/29","","","https://www.walton.com.tw/modules.php?name=Walton&op=social_respond&file=Liability_B&lang=en                                                                                                            ","","2023/06/29","","","lydiakang@walton.com.tw                                                                                                 ",""
"8112","至上","Supreme","5. 股本達新臺幣一百億元以上者","電子通路業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","資誠聯合會計師事務所(PwC Taiwan)","","http://www.supreme.com.tw/WP/WP0085.aspx","","2023/09/28","","","http://www.supreme.com.tw/WP/WP0085.aspx                                                                                                                                                                ","","2023/12/27","","","devinachiu@supreme.com.tw                                                                                               ",""
"8114","振樺電","POSIFLEX","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電腦及週邊設備業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","bsi","","https://www.posiflex.com/upload/media/about/company/POSIFLEX_ESG_REPORT_2022.pdf.pdf","","2023/09/29","","2023/10/19","https://www.posiflex.com/upload/media/about/company/POSIFLEX_ESG_REPORT_ENG_2022.pdf                                                                                                                    ","","2024/01/31","","2024/02/07","sdc@posiflex.com.tw                                                                                                     ",""
"8131","福懋科","　　FATC","5. 股本達新臺幣一百億元以上者","半導體業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","3. AA1000 第2類型(Type2 ) 中度保證","台灣檢驗科技股份有限公 司（SGS Taiwan Ltd.）","","https://www.fatc.com.tw/esg/download.php","","2023/06/28","","","https://www.fatc.com.tw/esg/download.php                                                                                                                                                                ","","2023/09/20","","","u003973@fatc.com.tw                                                                                                     ",""
"8150","南茂","ChipMOS","5. 股本達新臺幣一百億元以上者","半導體業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","4. AA1000 第2類型(Type2 ) 高度保證","英國標準協會(BSI Taiwan)","","https://www.chipmos.com/chinese/csr/report.aspx","","2023/06/30","","2023/08/18","https://www.chipmos.com/english/csr/report.aspx                                                                                                                                                         ","","2023/08/18","","","ChipMOS_CSR@chipmos.com                                                                                                 ",""
"8163","達方","DARFON","5. 股本達新臺幣一百億元以上者","電腦及週邊設備業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","臺灣檢驗科技股份有限公司（SGS Taiwan Ltd.）","","https://www.darfon.com.tw/ESG/","","2023/06/30","","2023/09/27","https://www.darfon.com.tw/Content/Upload/csr/Darfon_2022ESGReport_English.pdf                                                                                                                           ","","2023/12/25","","","Ajer.Tsai@darfon.com.tw                                                                                                 ",""
"8201","無敵","BESTA","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","其他電子業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","","","2023/06/19","","","                                                                                                                                                                                                        ","","","","","cynthiachen@besta.com.tw                                                                                                ",""
"8210","勤誠","CHENBRO","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電腦及週邊設備業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","BSI","","https://www.chenbro.com/zh-TW/Page/CSR-1","","2023/06/30","","","https://www.chenbro.com/upload/media/csr/pdf/2022%20Sustainability%20Report.pdf                                                                                                                         ","","2023/08/30","","","info@chenbro.com                                                                                                        ","無"
"8213","志超","tpt","5. 股本達新臺幣一百億元以上者","電子零組件業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","http://www.tpt-pcb.com.tw/pdf/ESG/tpt2022ESGreport.pdf","","2023/09/26","","2023/11/29","https://tpt-pcb.com.tw/pdf/ESG/tpt2022ESGreport-eng.pdf                                                                                                                                                 ","","2023/11/29","","","sharon@tpt-pcb.com.tw                                                                                                   ","無。"
"8215","明基材","BMC","5. 股本達新臺幣一百億元以上者","光電業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","SGS台灣檢驗科技股份有限公司","","https://esg.benqmaterials.com/message/downloads/ARm8pgR7oyD4","","2023/06/29","","","https://esg.benqmaterials.com/message/downloads/ARm8pgR7oyD4                                                                                                                                            ","","2023/06/30","","","ESG@benqmaterials.com                                                                                                   ",""
"8271","宇瞻","Apacer","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","半導體業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","BSI英國標準協會","","https://www.apacer.com/zh-tw/normaldownload/download-report","","2023/08/09","","","https://www.apacer.com/en/esgoverview/esg-overview                                                                                                                                                      ","","2023/12/04","","","mei_lin@apacer.com                                                                                                      ",""
"8341","日友","SF","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","綠能環保","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.sunnyfriend.com.tw/","","2023/08/11","","","https://www.sunnyfriend.com.tw/                                                                                                                                                                         ","","2023/12/21","","","kawa@mail.sunnyfriend.com.tw                                                                                            ","無"
"8367","建新國際","CS","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","航運業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.chienshing.com.tw/","","2023/06/29","","","                                                                                                                                                                                                        ","","","","","scott.chen@chienshing.com.tw                                                                                            ",""
"8374","羅昇","ACE PILLAR","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電機機械","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.acepillar.com/files/2022_AcePillar_ESG_Report_CH.pdf","","2023/09/06","","","https://www.acepillar.com/en/files/2022_AcePillar_ESG_Report_EN.pdf                                                                                                                                     ","","2023/12/12","","","csr@acepillar.com.tw                                                                                                    ",""
"8404","百和興業-KY","PAIHO  SHIH","5. 股本達新臺幣一百億元以上者","其他","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","SGS通標標準技術服務有限公司","","http://www.kypaiho.com/","","2023/06/30","","2023/07/05","http://www.kypaiho.com/                                                                                                                                                                                 ","","2023/09/18","","","f182@paiho.cn                                                                                                           ",""
"8411","福貞-KY","KINGCAN","5. 股本達新臺幣一百億元以上者","其他","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","http://tw.kingcan.net/","","2023/07/28","","","                                                                                                                                                                                                        ","","","","","spokesman@kchld.com                                                                                                     ",""
"8422","可寧衛","Cleanaway","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","綠能環保","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","青山永續聯合會計師事務所","","https://www.cleanaway.tw/csr/csr-news-center-download.html","","2023/08/29","","","https://www.cleanaway.tw/csr/csr-news-center-download.html                                                                                                                                              ","","2023/08/29","","","https://www.cleanaway.tw/investor-stakeholder.html                                                                      ",""
"8454","富邦媒","momo","5. 股本達新臺幣一百億元以上者","數位雲端","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","英國標準協會台灣分公司(BSI Taiwan)","","https://corp.momo.com.tw/file/csr/csrReport/momo_2022ESGreport.pdf","","2023/06/29","","","https://corp.momo.com.tw/en/file/csr/csrReport/momo_2022ESGreport(english).pdf                                                                                                                          ","","2023/09/01","","","momocsr@fmt.com.tw                                                                                                      ",""
"8464","億豐","Nien Made","5. 股本達新臺幣一百億元以上者","居家生活","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","安永聯合會計師事務所","","https://www.nienmade.com.tw/ESG.aspx","","2023/09/28","","","https://www.nienmade.com.tw/ESG.aspx                                                                                                                                                                    ","","2023/11/20","","","jane.wang@nienmade.com.tw                                                                                               ","無"
"8467","波力-KY","BONNY","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","運動休閒","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.bonnyworldwide.com/tw/csr/02.aspx?kind=4","","2024/01/19","","","                                                                                                                                                                                                        ","","","","","stock@bonnysports.com                                                                                                   ",""
"8473","山林水","FOREST WATER","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","綠能環保","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.mfw.com.tw/admin/PDF/11a5b77c-aa2d-4c36-92aa-12206301c424.pdf","","2023/09/28","","","                                                                                                                                                                                                        ","","","","","mfw@mfw.com.tw                                                                                                          ","無"
"8478","東哥遊艇","OceanAlexander","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","運動休閒","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","http://www.oceanalexander.com.tw/cn/csr/sustainable.jsp","","2023/10/25","","","                                                                                                                                                                                                        ","","","","","ir@oceanalexander.com.tw                                                                                                ",""
"8926","台汽電","TCC","5. 股本達新臺幣一百億元以上者","油電燃氣業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","安永聯合會計師事務所","","https://www.cogen.com.tw/csr/csr_report","","2023/06/30","","","https://www.cogen.com.tw/eng/csr/csr_report                                                                                                                                                             ","","2023/09/15","","","csr@cogen.com.tw                                                                                                        ",""
"8940","新天地","New Palace","2. 屬餐飲收入占其全部營業收入之比率達百分之五十以上者","觀光餐旅","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","安永聯合會計師事務所","","https://www.newpalace.com.tw/upload/files/client/0603_2023ESG.pdf","","2023/09/20","","","                                                                                                                                                                                                        ","","","","","ou.yangfei08@gmail.com                                                                                                  ",""
"8996","高力","KAORI","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電機機械","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.kaori.com.tw/tw/modules/about/esg","","2023/06/29","","","https://www.kaori.com.tw/en/modules/about/esg                                                                                                                                                           ","","2023/09/08","","","pr@kaori.com.tw                                                                                                         ",""
"9802","鈺齊-KY","Fulgent Sun","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","運動休閒","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.fulgentsun.com/respon06.asp","","2023/09/21","","","https://www.fulgentsun.com/eng/respon06.asp                                                                                                                                                             ","","2023/12/29","","","ting.yen@fulgentsun.com                                                                                                 ",""
"9904","寶成","PCC","5. 股本達新臺幣一百億元以上者","運動休閒","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","4. AA1000 第2類型(Type2 ) 高度保證","臺灣檢驗科技股份有限公司(SGS Taiwan Ltd.)","","https://www.pouchen.com/","","2023/06/29","","","https://www.pouchen.com/                                                                                                                                                                                ","","2023/09/27","","","ir@pouchen.com                                                                                                          ","無"
"9905","大華","GCM","5. 股本達新臺幣一百億元以上者","其他","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","http://www.greatchina.com.tw/evpro_new.html","","2023/06/19","","","                                                                                                                                                                                                        ","","","","","handapon@greatchina.com.tw                                                                                              ","無"
"9907","統一實","TON YI","5. 股本達新臺幣一百億元以上者","其他","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","資誠聯合會計師事務所","","http://www.tonyi.com.tw/","","2023/07/31","","","http://www.tonyi.com.tw/                                                                                                                                                                                ","","2023/08/09","","","csr@tonyi.com.tw                                                                                                        ",""
"9908","大台北","GTG","5. 股本達新臺幣一百億元以上者","油電燃氣業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","DNV立恩威國際驗證(股)公司","","https://www.taipeigas.com.tw/CSR/download/","","2023/06/30","","2023/08/11","                                                                                                                                                                                                        ","","","","","e3@taipeigas.com.tw                                                                                                     ",""
"9910","豐泰","FT","5. 股本達新臺幣一百億元以上者","運動休閒","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","會計師事務所：","2.ISAE3000","KPMG 安侯建業聯合會計師事務所","","https://www.fengtay.com","","2023/06/14","","","https://www.fengtay.com                                                                                                                                                                                 ","","2023/06/14","","","Ariel.Huang@fengtay.com                                                                                                 ","無"
"9911","櫻花","TAIWAN SAKURA","5. 股本達新臺幣一百億元以上者","居家生活","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.sakura.com.tw/company/csrreport","","2023/06/29","","","                                                                                                                                                                                                        ","","","","","1008336@sakura.com.tw                                                                                                   ",""
"9914","美利達","MIC","5. 股本達新臺幣一百億元以上者","運動休閒","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://d2lljesbicak00.cloudfront.net/merida-v2/media-raw//countries/zh-tw/financial/merida-esg-reportch20230908.pdf?p3","","2023/09/08","","","https://d2lljesbicak00.cloudfront.net/merida-v2/media-raw//countries/zh-tw/financial/merida-esg-reporten20230908.pdf?p3                                                                                 ","","2023/09/08","","","scott@merida.com.tw                                                                                                     ","無。"
"9917","中保科","TAIWAN SECOM","5. 股本達新臺幣一百億元以上者","其他","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","安永聯合會計師事務所","","https://esg.secom.com.tw/","","2023/09/18","","","                                                                                                                                                                                                        ","","","","","nick@secom.com.tw                                                                                                       ","無"
"9921","巨大","GIANT","5. 股本達新臺幣一百億元以上者","運動休閒","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","艾法諾國際股份有限公司 (AFNOR Asia Ltd.)","","https://www.giantgroup-cycling.com/files/images/ESG/ESG%20Report/2022-ESG%20Report_CH.pdf","","2023/09/28","","","https://www.giantgroup-cycling.com/en                                                                                                                                                                   ","","2023/11/27","","","esg@giant.com.tw                                                                                                        ","無"
"9924","福興","TAIWAN FU HSING","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","居家生活","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","5.其他","ISO14001:2015、ISO14064-2018","","https://www.fuhsing.com.tw/work-report","","2023/09/28","","","https://www.fuhsing.com.tw/en/work-report                                                                                                                                                               ","","2023/12/12","","","fdn-2001@fuhsing.com.tw                                                                                                 ","無"
